"sum_cost","num_fire_incd","num_prop_sales","num_streets","num_walk_scores","num_reports","num_near_misses","median_sale_price.imputed","max_sale_price.imputed","mean_walk_score.imputed","min_walk_score.imputed","max_walk_score.imputed","sum_lane_cnt.imputed","sum_width.imputed","sum_area.imputed","categoryagricultural","categorycommercial","categoryindustrial","categorypublicly.owned","categorypublic.utilities","categoryresidential"
0,0,0,42,0,0,0,82700,323000,46,44,48,91,999,564748,NA,NA,NA,NA,NA,NA
0,0,0,2,0,0,0,82700,323000,46,44,48,4,46,28822,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0.304,0,0,3,0,0,0,82700,323000,46,44,48,9,92,64429,NA,NA,NA,NA,NA,NA
0,0,0,35,0,0,0,82700,323000,46,44,48,104,1147,1311237,NA,NA,NA,NA,NA,NA
0,0,11,6,1,0,0,40000,92537,73,73,73,13,140,65234,0,0,0,0,0,1
0.304,0,13,1,0,0,0,83000,1e+06,46,44,48,2,25,10911,0,0,0,0,0,1
1.711,0,26,26,1,0,0,83500,1168750,74,74,74,97,987,358383,0,1,0,0,0,0
1.711,8,27,25,1,0,0,121000,875000,72,72,72,91,930,313446,0,1,0,0,0,0
0.187,0,3,24,0,0,0,140000,222000,46,44,48,58,622,292822,0,0,0,0,0,1
0,0,44,25,2,1,0,120890,208300,60.5,57,64,62,668,292649,0,0,0,0,0,1
0,0,18,13,1,2,0,81750,179250,49,49,49,47,485,138708,0,0,0,0,0,1
1.103,0,0,2,0,0,0,82700,323000,46,44,48,7,71,24805,NA,NA,NA,NA,NA,NA
0,0,21,17,0,0,0,275000,2771443,46,44,48,39,362,82568,0,0,0,0,0,1
0,0,11,9,2,0,0,35000,4e+05,47,43,51,27,255,49524,0,0,0,0,0,1
