"srvy_address"|"strsegid"|"geo_address"|"lat"|"long"|"geo_address_type"|"geo_accuracy"
"HAMILTON AV & LINGO ST, Cincinnati, OH, USA"|"2970179005629702249893"|"HAMILTON AV & LINGO ST, Cincinnati, OH, USA"|39.162233|-84.536914|"locality,political"|"locality"
"MOLINE CT & HAMILTON AV, Cincinnati, OH, USA"|"2970284906229702969364"|"MOLINE CT & HAMILTON AV, Cincinnati, OH, USA"|39.161052|-84.539368|"locality,political"|"locality"
"YOUNG ST & DORCHESTER AV, Cincinnati, OH, USA"|"3369336344533693703694"|"YOUNG ST & DORCHESTER AV, Cincinnati, OH, USA"|39.112344|-84.506813|"locality,political"|"locality"
"E LIBERTY ST & VINE ST, Cincinnati, OH, USA"|"3306547170733067271685"|"E LIBERTY ST & VINE ST, Cincinnati, OH, USA"|39.13037|-84.509489|"locality,political"|"locality"
"HEREFORD ST & VINE ST, Cincinnati, OH, USA"|"3839336915338306629103"|"HEREFORD ST & VINE ST, Cincinnati, OH, USA"|39.191702|-84.482892|"locality,political"|"locality"
"PAXTON AV & WASSON RD, Cincinnati, OH, USA"|"4240196265342403622750"|"PAXTON AV & WASSON RD, Cincinnati, OH, USA"|39.151469|-84.420727|"locality,political"|"locality"
"TRACEY DR & TRACEY DR TERM E OF BRAZEE ST, Cincinnati, OH, USA"|"4251992642342633267423"|"TRACEY DR & TRACEY DR TERM E OF BRAZEE ST, Cincinnati, OH, USA"|39.155257|-84.427863|"locality,political"|"locality"
"W 12TH ST & CENTRAL AV, Cincinnati, OH, USA"|"3315025973433150409633"|"W 12TH ST & CENTRAL AV, Cincinnati, OH, USA"|39.107354|-84.52114|"locality,political"|"locality"
"W CORRY ST & VINE ST, Cincinnati, OH, USA"|"3378217760633784677579"|"W CORRY ST & VINE ST, Cincinnati, OH, USA"|39.15089|-84.509976|"locality,political"|"locality"
"MAIN ST & E LIBERTY ST, Cincinnati, OH, USA"|"3307029165433675171606"|"MAIN ST & E LIBERTY ST, Cincinnati, OH, USA"|39.124523|-84.349086|"locality,political"|"locality"
"LEHIGH AV & BENNEVILLE ST, Cincinnati, OH, USA"|"4692525205046925392171"|"LEHIGH AV & BENNEVILLE ST, Cincinnati, OH, USA"|39.088823|-84.38841|"locality,political"|"locality"
"PULLAN AV & LANGLAND ST, Cincinnati, OH, USA"|"2980753109629808861103"|"PULLAN AV & LANGLAND ST, Cincinnati, OH, USA"|39.165729|-84.537892|"locality,political"|"locality"
"GARRARD AV & HOPPLE ST, Cincinnati, OH, USA"|"2950106031729501580646"|"GARRARD AV & HOPPLE ST, Cincinnati, OH, USA"|39.136925|-84.537824|"locality,political"|"locality"
"ERIE AV & WINONA TER, Cincinnati, OH, USA"|"4763366718547634967173"|"ERIE AV & WINONA TER, Cincinnati, OH, USA"|39.157716|-84.389612|"locality,political"|"locality"
"AULT PARK AV & ERIE AV, Cincinnati, OH, USA"|"4555112129745554481890"|"AULT PARK AV & ERIE AV, Cincinnati, OH, USA"|39.157716|-84.389612|"locality,political"|"locality"
"CORBLY ST & OXFORD AV, Cincinnati, OH, USA"|"4702656374047026904003"|"CORBLY ST & OXFORD AV, Cincinnati, OH, USA"|39.095527|-84.368768|"locality,political"|"locality"
"SCHILLER ST & SYCAMORE ST, Cincinnati, OH, USA"|"3367790204733680232025"|"SCHILLER ST & SYCAMORE ST, Cincinnati, OH, USA"|39.113827|-84.510759|"locality,political"|"locality"
"E 6TH ST & TIMES AL, Cincinnati, OH, USA"|"3357792799733579958031"|"E 6TH ST & TIMES AL, Cincinnati, OH, USA"|39.103526|-84.506135|"locality,political"|"locality"
"PERIGNON PL & PERIGNON PL TERM NW OF STANLEY AV, Cincinnati, OH, USA"|"4229794335642205194139"|"PERIGNON PL & PERIGNON PL TERM NW OF STANLEY AV, Cincinnati, OH, USA"|39.119457|-84.431206|"locality,political"|"locality"
"TELFORD ST & LUDLOW AV, Cincinnati, OH, USA"|"3275236300632854752957"|"TELFORD ST & LUDLOW AV, Cincinnati, OH, USA"|39.143677|-84.520597|"locality,political"|"locality"
"ROE ST & WHETSEL AV, Cincinnati, OH, USA"|"4751564656247517316530"|"ROE ST & WHETSEL AV, Cincinnati, OH, USA"|39.155808|-84.39495|"locality,political"|"locality"
"RACE ST & W 13TH ST, Cincinnati, OH, USA"|"3316235079633163070379"|"RACE ST & W 13TH ST, Cincinnati, OH, USA"|39.109203|-84.516674|"locality,political"|"locality"
"PINEHURST AV & ERIE AV, Cincinnati, OH, USA"|"4244344107442443791369"|"PINEHURST AV & ERIE AV, Cincinnati, OH, USA"|39.157716|-84.389612|"locality,political"|"locality"
"WHETSEL AV & MADISON RD, Cincinnati, OH, USA"|"4761757833647621028301"|"WHETSEL AV & MADISON RD, Cincinnati, OH, USA"|39.159658|-84.393208|"locality,political"|"locality"
"MCKINLEY AV & HARRISON AV, Cincinnati, OH, USA"|"2384348402023849103260"|"MCKINLEY AV & HARRISON AV, Cincinnati, OH, USA"|39.206821|-84.561003|"locality,political"|"locality"
"ROBERTSON AV & 33RD AV, Cincinnati, OH, USA"|"4259772684442500996808"|"ROBERTSON AV & 33RD AV, Cincinnati, OH, USA"|39.152577|-84.434401|"locality,political"|"locality"
"COLMAR LN & SUNFIELD DR, Cincinnati, OH, USA"|"4014079485740141625752"|"COLMAR LN & SUNFIELD DR, Cincinnati, OH, USA"|39.205691|-84.453886|"locality,political"|"locality"
"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|"4283427717342842347717"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|39.143837|-84.470086|"locality,political"|"locality"
"DELTA AV & ERIE AV, Cincinnati, OH, USA"|"4242044029142423560361"|"DELTA AV & ERIE AV, Cincinnati, OH, USA"|39.157716|-84.389612|"locality,political"|"locality"
"OBSERVATORY AV & EDWARDS RD, Cincinnati, OH, USA"|"4077233970040772900250"|"OBSERVATORY AV & EDWARDS RD, Cincinnati, OH, USA"|39.142482|-84.443064|"locality,political"|"locality"
"CORBLY ST & BEECHMONT AV, Cincinnati, OH, USA"|"4702961404847032894089"|"CORBLY ST & BEECHMONT AV, Cincinnati, OH, USA"|39.095527|-84.368768|"locality,political"|"locality"
"ERICH KUNZEL WY & W 14TH ST, Cincinnati, OH, USA"|"3315775072033158830115"|"ERICH KUNZEL WY & W 14TH ST, Cincinnati, OH, USA"|39.110236|-84.517777|"locality,political"|"locality"
"MADISON RD & EBERSOLE AV, Cincinnati, OH, USA"|"4760839844147609668425"|"MADISON RD & EBERSOLE AV, Cincinnati, OH, USA"|39.159779|-84.381331|"locality,political"|"locality"
"MINOT AV & 34TH AV, Cincinnati, OH, USA"|"4250285563342505145322"|"MINOT AV & 34TH AV, Cincinnati, OH, USA"|39.152684|-84.433139|"locality,political"|"locality"
"RIDGE AV & MONTGOMERY RD, Cincinnati, OH, USA"|"4282250639642825326577"|"RIDGE AV & MONTGOMERY RD, Cincinnati, OH, USA"|39.18799|-84.429535|"locality,political"|"locality"
"OLD LUDLOW AV & LUDLOW AV, Cincinnati, OH, USA"|"3272167463432724104350"|"OLD LUDLOW AV & LUDLOW AV, Cincinnati, OH, USA"|39.143677|-84.520597|"locality,political"|"locality"
"W ELDER ST & ELM ST, Cincinnati, OH, USA"|"3305449257833056742656"|"W ELDER ST & ELM ST, Cincinnati, OH, USA"|39.098846|-84.515727|"locality,political"|"locality"
"BERRY AV & ERIE AV, Cincinnati, OH, USA"|"4075568130440759231247"|"BERRY AV & ERIE AV, Cincinnati, OH, USA"|39.157716|-84.389612|"locality,political"|"locality"
"VICTORY PKWY & FRANCIS LN, Cincinnati, OH, USA"|"3715319464237054205055"|"VICTORY PKWY & FRANCIS LN, Cincinnati, OH, USA"|39.120388|-84.48486|"locality,political"|"locality"
"RACE ST & W ELDER ST, Cincinnati, OH, USA"|"3305885281133059152658"|"RACE ST & W ELDER ST, Cincinnati, OH, USA"|39.109203|-84.516674|"locality,political"|"locality"
"JENNIFER CT & EPWORTH AV, Cincinnati, OH, USA"|"2382399547223830435388"|"JENNIFER CT & EPWORTH AV, Cincinnati, OH, USA"|39.154841|-84.599218|"locality,political"|"locality"
"DELHI AV & FAIRBANKS AV, Cincinnati, OH, USA"|"2489991506824804054627"|"DELHI AV & FAIRBANKS AV, Cincinnati, OH, USA"|39.094473|-84.629043|"locality,political"|"locality"
"RIVER RD & FAIRBANKS AV, Cincinnati, OH, USA"|"2891087345128912763080"|"RIVER RD & FAIRBANKS AV, Cincinnati, OH, USA"|39.100269|-84.670744|"locality,political"|"locality"
"TELFORD ST & SHILOH ST, Cincinnati, OH, USA"|"3285475295732755083306"|"TELFORD ST & SHILOH ST, Cincinnati, OH, USA"|39.144763|-84.522249|"locality,political"|"locality"
"LUDLOW AV & RUE DE LA PAIX, Cincinnati, OH, USA"|"2961390626829618386284"|"LUDLOW AV & RUE DE LA PAIX, Cincinnati, OH, USA"|39.143677|-84.520597|"locality,political"|"locality"
"FRANCIS LN & EDGECLIFF RD, Cincinnati, OH, USA"|"3715308449537154224252"|"FRANCIS LN & EDGECLIFF RD, Cincinnati, OH, USA"|39.121049|-84.48528|"locality,political"|"locality"
"MINOT AV & APPLETON ST, Cincinnati, OH, USA"|"4251315670942514816537"|"MINOT AV & APPLETON ST, Cincinnati, OH, USA"|39.152577|-84.434401|"locality,political"|"locality"
"STETTINIUS AV & OBSERVATORY AV, Cincinnati, OH, USA"|"4075486040340758510369"|"STETTINIUS AV & OBSERVATORY AV, Cincinnati, OH, USA"|39.136435|-84.448692|"locality,political"|"locality"
"KENWOOD RD & STAFFORD ST, Cincinnati, OH, USA"|"4763872810347641088075"|"KENWOOD RD & STAFFORD ST, Cincinnati, OH, USA"|39.229554|-84.377208|"locality,political"|"locality"
"KEMPER LN & FRANCIS LN, Cincinnati, OH, USA"|"3714951374937153283283"|"KEMPER LN & FRANCIS LN, Cincinnati, OH, USA"|39.114581|-84.487035|"locality,political"|"locality"
"HAMILTON AV & MEDILL AL, Cincinnati, OH, USA"|"2970269972729702779618"|"HAMILTON AV & MEDILL AL, Cincinnati, OH, USA"|39.161916|-84.538925|"locality,political"|"locality"
"AVERY LN & AVERY LN, Cincinnati, OH, USA"|"4242356036142427770934"|"AVERY LN & AVERY LN, Cincinnati, OH, USA"|39.138543|-84.422657|"locality,political"|"locality"
"DANA AV & OBSERVATORY AV, Cincinnati, OH, USA"|"4074483048840751200431"|"DANA AV & OBSERVATORY AV, Cincinnati, OH, USA"|39.15262|-84.484389|"locality,political"|"locality"
"GRAND VISTA AV & DRYDEN AV, Cincinnati, OH, USA"|"4283427717342838136812"|"GRAND VISTA AV & DRYDEN AV, Cincinnati, OH, USA"|39.183409|-84.421743|"locality,political"|"locality"
"SYCAMORE ST & E 5TH ST, Cincinnati, OH, USA"|"3358619795833586687659"|"SYCAMORE ST & E 5TH ST, Cincinnati, OH, USA"|39.102361|-84.505034|"locality,political"|"locality"
"MINOT AV & 33RD AV, Cincinnati, OH, USA"|"4259985566242502855633"|"MINOT AV & 33RD AV, Cincinnati, OH, USA"|39.152577|-84.434401|"locality,political"|"locality"
"WERK RD & BOUDINOT AV, Cincinnati, OH, USA"|"2390591244323917272345"|"WERK RD & BOUDINOT AV, Cincinnati, OH, USA"|39.142392|-84.634573|"locality,political"|"locality"
"HAMPTON LN & ERIE AV, Cincinnati, OH, USA"|"4555673226645461753146"|"HAMPTON LN & ERIE AV, Cincinnati, OH, USA"|39.157716|-84.389612|"locality,political"|"locality"
"MONTANA AV & ANACONDA DR, Cincinnati, OH, USA"|"2537232659525475727000"|"MONTANA AV & ANACONDA DR, Cincinnati, OH, USA"|39.151486|-84.586406|"locality,political"|"locality"
"MIDWAY AV & GLENWAY AV, Cincinnati, OH, USA"|"2069313050520694800278"|"MIDWAY AV & GLENWAY AV, Cincinnati, OH, USA"|39.135931|-84.608931|"locality,political"|"locality"
"I-71 NB EXWY TO DORCHESTER AV RAMP & READING RD, Cincinnati, OH, USA"|"3360584346133609883552"|"I-71 NB EXWY TO DORCHESTER AV RAMP & READING RD, Cincinnati, OH, USA"|39.141134|-84.492947|"locality,political"|"locality"
"COLUMBIA PKWY & E 3RD ST, Cincinnati, OH, USA"|"3350593875233514138562"|"COLUMBIA PKWY & E 3RD ST, Cincinnati, OH, USA"|39.099661|-84.505821|"locality,political"|"locality"
"TWAIN AV & GRACELY DR, Cincinnati, OH, USA"|"1156514262411566322429"|"TWAIN AV & GRACELY DR, Cincinnati, OH, USA"|39.111886|-84.691397|"locality,political"|"locality"
"ZIEGLE AV & PAXTON AV, Cincinnati, OH, USA"|"4240002060942400461145"|"ZIEGLE AV & PAXTON AV, Cincinnati, OH, USA"|39.140322|-84.43621|"locality,political"|"locality"
"MARBURG AV BRIDGE & NORFOLK AND WESTERN RAILROAD, Cincinnati, OH, USA"|"4243330148442434222355"|"MARBURG AV BRIDGE & NORFOLK AND WESTERN RAILROAD, Cincinnati, OH, USA"|39.153037|-84.423029|"locality,political"|"locality"
"PARKLAND AV & MONITOR AV, Cincinnati, OH, USA"|"1156438275411567092917"|"PARKLAND AV & MONITOR AV, Cincinnati, OH, USA"|39.11208|-84.693558|"locality,political"|"locality"
"HERSCHEL AV & OBSERVATORY AV, Cincinnati, OH, USA"|"4243717026342442090388"|"HERSCHEL AV & OBSERVATORY AV, Cincinnati, OH, USA"|39.130041|-84.422904|"locality,political"|"locality"
"OBSERVATORY AV & EDWARDS RD, Cincinnati, OH, USA"|"4077290025040773531030"|"OBSERVATORY AV & EDWARDS RD, Cincinnati, OH, USA"|39.142482|-84.443064|"locality,political"|"locality"
"MONITOR AV & HILLSIDE AV, Cincinnati, OH, USA"|"1157347333615281673893"|"MONITOR AV & HILLSIDE AV, Cincinnati, OH, USA"|39.11208|-84.693558|"locality,political"|"locality"
"CENTRAL AV & EZZARD CHARLES DR, Cincinnati, OH, USA"|"3314915037233153500450"|"CENTRAL AV & EZZARD CHARLES DR, Cincinnati, OH, USA"|39.107354|-84.52114|"locality,political"|"locality"
"GLENMARY AV & LORAINE AV, Cincinnati, OH, USA"|"3275946356032759563671"|"GLENMARY AV & LORAINE AV, Cincinnati, OH, USA"|39.145362|-84.518987|"locality,political"|"locality"
"TWAIN AV & GRACELY DR, Cincinnati, OH, USA"|"1156498234711566322429"|"TWAIN AV & GRACELY DR, Cincinnati, OH, USA"|39.111886|-84.691397|"locality,political"|"locality"
"HERSCHEL AV & AULT WOODS LN, Cincinnati, OH, USA"|"4233552862042339458659"|"HERSCHEL AV & AULT WOODS LN, Cincinnati, OH, USA"|39.130041|-84.422904|"locality,political"|"locality"
"RIVER RD & WILKENS SHORT RD, Cincinnati, OH, USA"|"1163046781211642445806"|"RIVER RD & WILKENS SHORT RD, Cincinnati, OH, USA"|39.100269|-84.670744|"locality,political"|"locality"
"TWAIN AV & GRACELY DR, Cincinnati, OH, USA"|"1156632242911568372081"|"TWAIN AV & GRACELY DR, Cincinnati, OH, USA"|39.111886|-84.691397|"locality,political"|"locality"
"KIBBY LN & GRACELY DR, Cincinnati, OH, USA"|"1172611972211630678597"|"KIBBY LN & GRACELY DR, Cincinnati, OH, USA"|39.13116|-84.707667|"locality,political"|"locality"
"US 27 & E PETE ROSE WY, Cincinnati, OH, USA"|"3349401628333401116790"|"US 27 & E PETE ROSE WY, Cincinnati, OH, USA"|39.284095|-84.491558|"locality,political"|"locality"
"ZINN PL & ROCKAWAY AV, Cincinnati, OH, USA"|"1157585204011577931752"|"ZINN PL & ROCKAWAY AV, Cincinnati, OH, USA"|39.108878|-84.689439|"locality,political"|"locality"
"RIDGE AV & BROTHERTON RD, Cincinnati, OH, USA"|"4252723603642532336070"|"RIDGE AV & BROTHERTON RD, Cincinnati, OH, USA"|39.18799|-84.429535|"locality,political"|"locality"
"LINWOOD AV & VAN DYKE AV, Cincinnati, OH, USA"|"4231616632242316686013"|"LINWOOD AV & VAN DYKE AV, Cincinnati, OH, USA"|39.125947|-84.422449|"locality,political"|"locality"
"LINWOOD AV & ELLISON AV, Cincinnati, OH, USA"|"4230932688542312226418"|"LINWOOD AV & ELLISON AV, Cincinnati, OH, USA"|39.133355|-84.434455|"locality,political"|"locality"
"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|"4283012689142834277173"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|39.143837|-84.470086|"locality,political"|"locality"
"MORROW ST & MEARS AV, Cincinnati, OH, USA"|"4693231264046939362144"|"MORROW ST & MEARS AV, Cincinnati, OH, USA"|39.087733|-84.386315|"locality,political"|"locality"
"I-71 SB EXWY & US 27, Cincinnati, OH, USA"|"3349309683733497696530"|"I-71 SB EXWY & US 27, Cincinnati, OH, USA"|39.170998|-84.40336|"locality,political"|"locality"
"CAMPUS LN & BEECHMONT AV, Cincinnati, OH, USA"|"4702974351647029823159"|"CAMPUS LN & BEECHMONT AV, Cincinnati, OH, USA"|39.091615|-84.387582|"locality,political"|"locality"
"DEEPWOODS LN & DEEPWOODS LN TERM E OF CUSTER AV, Cincinnati, OH, USA"|"4555041046445657868403"|"DEEPWOODS LN & DEEPWOODS LN TERM E OF CUSTER AV, Cincinnati, OH, USA"|39.135402|-84.417407|"locality,political"|"locality"
"BEECHMONT AV & BEACON ST, Cincinnati, OH, USA"|"4693980211146944981749"|"BEECHMONT AV & BEACON ST, Cincinnati, OH, USA"|39.074658|-84.38265|"locality,political"|"locality"
"HERSCHEL AV & HARDISTY AV, Cincinnati, OH, USA"|"4233106780542332467896"|"HERSCHEL AV & HARDISTY AV, Cincinnati, OH, USA"|39.130041|-84.422904|"locality,political"|"locality"
"HERSCHEL AV & LAMBERT PL, Cincinnati, OH, USA"|"4233046713342330707387"|"HERSCHEL AV & LAMBERT PL, Cincinnati, OH, USA"|39.129535|-84.425891|"locality,political"|"locality"
"BEECHMONT AV & ROXBURY ST, Cincinnati, OH, USA"|"4702936513047029394843"|"BEECHMONT AV & ROXBURY ST, Cincinnati, OH, USA"|39.096207|-84.385962|"locality,political"|"locality"
"BEECHMONT AV & REDFIELD PL, Cincinnati, OH, USA"|"4711990786847127787240"|"BEECHMONT AV & REDFIELD PL, Cincinnati, OH, USA"|39.10443|-84.390763|"locality,political"|"locality"
"GRISCHY LN & VANDYKE DR, Cincinnati, OH, USA"|"4231616632242316456596"|"GRISCHY LN & VANDYKE DR, Cincinnati, OH, USA"|39.127901|-84.4289|"locality,political"|"locality"
"PARK AV & LURAY AV, Cincinnati, OH, USA"|"3714385334137146153657"|"PARK AV & LURAY AV, Cincinnati, OH, USA"|39.132124|-84.48553|"locality,political"|"locality"
"READING RD & SECTION RD, Cincinnati, OH, USA"|"3813468210538136792537"|"READING RD & SECTION RD, Cincinnati, OH, USA"|39.130367|-84.498196|"locality,political"|"locality"
"BEECHMONT AV & BEACON ST, Cincinnati, OH, USA"|"4694498174946945442030"|"BEECHMONT AV & BEACON ST, Cincinnati, OH, USA"|39.074658|-84.38265|"locality,political"|"locality"
"E MCMILLAN ST & INGLESIDE AV, Cincinnati, OH, USA"|"3707295587537075225841"|"E MCMILLAN ST & INGLESIDE AV, Cincinnati, OH, USA"|39.124877|-84.477584|"locality,political"|"locality"
"LINN ST & DERRICK TURNBOW AV, Cincinnati, OH, USA"|"3303238120033034331181"|"LINN ST & DERRICK TURNBOW AV, Cincinnati, OH, USA"|39.116627|-84.52715|"locality,political"|"locality"
"DELTA AV & LOOKOUT LN, Cincinnati, OH, USA"|"4231009701042310407145"|"DELTA AV & LOOKOUT LN, Cincinnati, OH, USA"|39.121952|-84.436011|"locality,political"|"locality"
"ELBERON AV & MT ECHO PARK DR, Cincinnati, OH, USA"|"2892347619128924536019"|"ELBERON AV & MT ECHO PARK DR, Cincinnati, OH, USA"|39.096482|-84.564966|"locality,political"|"locality"
"ERIE AV & MADISON RD, Cincinnati, OH, USA"|"4075170137240755681304"|"ERIE AV & MADISON RD, Cincinnati, OH, USA"|39.157716|-84.389612|"locality,political"|"locality"
"BRACHMAN AV & BEECHMONT AV, Cincinnati, OH, USA"|"4695072135946953161191"|"BRACHMAN AV & BEECHMONT AV, Cincinnati, OH, USA"|39.086292|-84.378554|"locality,political"|"locality"
"VICTORY PKWY & DANA AV, Cincinnati, OH, USA"|"3687300408537788495985"|"VICTORY PKWY & DANA AV, Cincinnati, OH, USA"|39.138503|-84.454363|"locality,political"|"locality"
"EGGLESTON AV & E PETE ROSE WY, Cincinnati, OH, USA"|"3351252767533516628003"|"EGGLESTON AV & E PETE ROSE WY, Cincinnati, OH, USA"|39.107155|-84.507773|"locality,political"|"locality"
"WOODBURN AV & WILLIAM H TAFT RD, Cincinnati, OH, USA"|"3707230668937075426658"|"WOODBURN AV & WILLIAM H TAFT RD, Cincinnati, OH, USA"|39.130317|-84.476694|"locality,political"|"locality"
"BEECHMONT AV & BURNEY LN, Cincinnati, OH, USA"|"5096396974050964290034"|"BEECHMONT AV & BURNEY LN, Cincinnati, OH, USA"|39.081423|-84.374743|"locality,political"|"locality"
"MAGILL AV & HUTCHINS AV, Cincinnati, OH, USA"|"3695892271236865353602"|"MAGILL AV & HUTCHINS AV, Cincinnati, OH, USA"|39.144884|-84.48409|"locality,political"|"locality"
"WOODBURN AV & WILLIAM H TAFT RD, Cincinnati, OH, USA"|"3707230668937073836906"|"WOODBURN AV & WILLIAM H TAFT RD, Cincinnati, OH, USA"|39.130317|-84.476694|"locality,political"|"locality"
"GRAND AV & W 8TH ST, Cincinnati, OH, USA"|"2883663939128839609362"|"GRAND AV & W 8TH ST, Cincinnati, OH, USA"|39.103705|-84.520253|"locality,political"|"locality"
"BEECHMONT AV & WASIGO DR, Cincinnati, OH, USA"|"4702456639247030366306"|"BEECHMONT AV & WASIGO DR, Cincinnati, OH, USA"|39.100405|-84.389015|"locality,political"|"locality"
"LEDGEWOOD DR & VICTORY PKWY, Cincinnati, OH, USA"|"3778849598537893177577"|"LEDGEWOOD DR & VICTORY PKWY, Cincinnati, OH, USA"|39.14668|-84.474305|"locality,political"|"locality"
"AUBURN AV & SYCAMORE ST, Cincinnati, OH, USA"|"3368609352733687903497"|"AUBURN AV & SYCAMORE ST, Cincinnati, OH, USA"|39.127708|-84.508732|"locality,political"|"locality"
"VINEYARD PL & TUSCULUM AV, Cincinnati, OH, USA"|"4221108325942219082271"|"VINEYARD PL & TUSCULUM AV, Cincinnati, OH, USA"|39.11593|-84.426615|"locality,political"|"locality"
"VINEYARD PL & VINEYARD BLUFF LN, Cincinnati, OH, USA"|"4221093348542211083259"|"VINEYARD PL & VINEYARD BLUFF LN, Cincinnati, OH, USA"|39.11593|-84.426615|"locality,political"|"locality"
"CORRY BLVD & W CORRY ST, Cincinnati, OH, USA"|"3377545768433779707633"|"CORRY BLVD & W CORRY ST, Cincinnati, OH, USA"|39.208109|-84.549903|"locality,political"|"locality"
"W 8TH ST & TRENTON AV, Cincinnati, OH, USA"|"2495751945424958340199"|"W 8TH ST & TRENTON AV, Cincinnati, OH, USA"|39.106657|-84.579357|"locality,political"|"locality"
"TWEED AV & LINWOOD AV, Cincinnati, OH, USA"|"4232312629242325066197"|"TWEED AV & LINWOOD AV, Cincinnati, OH, USA"|39.126994|-84.425493|"locality,political"|"locality"
"JEFFERSON AV & W CHARLTON ST, Cincinnati, OH, USA"|"3377970763333780128097"|"JEFFERSON AV & W CHARLTON ST, Cincinnati, OH, USA"|39.233427|-84.374265|"locality,political"|"locality"
"FORAKER AV & GILBERT AV, Cincinnati, OH, USA"|"3704670883937049688816"|"FORAKER AV & GILBERT AV, Cincinnati, OH, USA"|39.132791|-84.483834|"locality,political"|"locality"
"ROSA PARKS ST & E TED BERRY WY, Cincinnati, OH, USA"|"3327025497533476465416"|"ROSA PARKS ST & E TED BERRY WY, Cincinnati, OH, USA"|39.127959|-84.521222|"locality,political"|"locality"
"JEFFERSON AV & W CHARLTON ST, Cincinnati, OH, USA"|"3378012809733780648555"|"JEFFERSON AV & W CHARLTON ST, Cincinnati, OH, USA"|39.233427|-84.374265|"locality,political"|"locality"
