ID,street,city,state,zipCode,lat,long,WalkScore,WalkScoreDesc,BikeScore,BikeScoreDesc,TransitScore,TransitScoreDesc
245,EVELYN DR, CINCINNATI,OH,45230,39.0737906,-84.3814973,48,Car-Dependent,0,0,0,0
246,SHERMAN AVE, CINCINNATI,OH,45230,39.0784091,-84.3807146,52,Somewhat Walkable,39,Somewhat Bikeable,0,0
247,BEECHWOOD TERRACE, CINCINNATI,OH,45230,39.0769744,-84.3812484,44,Car-Dependent,0,0,0,0
248,KENTUCKY VIEW, CINCINNATI,OH,45230,39.0525399,-84.4021847,2,Car-Dependent,0,0,0,0
249,WYNDWATCH DR, CINCINNATI,OH,45230,39.060316,-84.4022873,0,Car-Dependent,0,0,0,0
250,HITCHINGPOST LN, CINCINNATI,OH,45230,39.0692566,-84.3789722,14,Car-Dependent,0,0,0,0
251,GRANT AVE, CINCINNATI,OH,45230,39.075606,-84.376989,41,Car-Dependent,Somewhat Bikeable,33,0,0
252,TREERIDGE DR, CINCINNATI,OH,45244,39.1131022,-84.3659725,11,Car-Dependent,0,0,0,0
253,FARMBROOK DR, CINCINNATI,OH,45230,39.0651212,-84.3752124,3,Car-Dependent,0,0,0,0
254,FIVE MILE, CINCINNATI,OH,45230,39.054695,-84.383929,1,Car-Dependent,0,0,0,0
255,BALBRIGGAN CT, CINCINNATI,OH,45255,39.0557017,-84.3306422,0,Car-Dependent,0,0,0,0
256,SUNRAY AVE, CINCINNATI,OH,45230,39.0717014,-84.3724684,26,Car-Dependent,0,0,0,0
257,WETHERIDGE DR, CINCINNATI,OH,45230,39.0684827,-84.371722,19,Car-Dependent,0,0,0,0
258,HIGH MEADOWS, CINCINNATI,OH,45230,39.0696891,-84.371077,25,Car-Dependent,0,0,0,0
259,MADDUX DR, CINCINNATI,OH,45230,39.0913529,-84.3681902,23,Car-Dependent,0,0,0,0
260,BEECHMONT AVE, CINCINNATI,OH,45230,39.0795391,-84.3700618,74,Very Walkable,42,Somewhat Bikeable,0,0
261,STONINGTON RD, CINCINNATI,OH,45230,39.06704,-84.3720916,13,Car-Dependent,0,0,0,0
262,PADDISON RD, CINCINNATI,OH,45230,39.081467,-84.3675742,11,Car-Dependent,0,0,0,0
263,MAID MARIAN, CINCINNATI,OH,45230,39.0838413,-84.3676644,8,Car-Dependent,0,0,0,0
264,WHIPPORWILL DR, CINCINNATI,OH,45230,39.0612489,-84.3693289,1,Car-Dependent,0,0,0,0
265,MOORFIELD DR, CINCINNATI,OH,45230,39.0856092,-84.366835,6,Car-Dependent,0,0,0,0
266,TURPIN VIEW, CINCINNATI,OH,45244,39.1071981,-84.3629333,13,Car-Dependent,0,0,0,0
267,HUNTSMAN CT, CINCINNATI,OH,45230,39.0819793,-84.3647404,12,Car-Dependent,0,0,0,0
268,ROYALGREEN DR, CINCINNATI,OH,45244,39.102206,-84.364851,10,Car-Dependent,0,0,0,0
269,CEDAR KNOLLS, CINCINNATI,OH,45230,39.0623774,-84.3839582,0,Car-Dependent,0,0,0,0
270,COPPERGLOW CT, CINCINNATI,OH,45244,39.0984491,-84.3614547,5,Car-Dependent,0,0,0,0
271,MARTHA RD, CINCINNATI,OH,45230,39.0780811,-84.3646583,31,Car-Dependent,0,0,0,0
272,HUNTERSKNOLL LN, CINCINNATI,OH,45230,39.0600555,-84.3609429,10,Car-Dependent,0,0,0,0
273,WOODSEDGE DR, CINCINNATI,OH,45230,39.0573235,-84.3688192,0,Car-Dependent,0,0,0,0
274,OLD CHAPEL, CINCINNATI,OH,45244,39.0993673,-84.3607359,5,Car-Dependent,0,0,0,0
275,MARCAROL LN, CINCINNATI,OH,45230,39.0702326,-84.3634262,45,Car-Dependent,0,0,0,0
276,JEANNIE AVE, CINCINNATI,OH,45230,39.0693974,-84.3629333,26,Car-Dependent,0,0,0,0
277,BARIBILL PL, CINCINNATI,OH,45230,39.06774,-84.3630565,27,Car-Dependent,0,0,0,0
278,GOLDENGATE DR, CINCINNATI,OH,45244,39.0955934,-84.3602636,11,Car-Dependent,0,0,0,0
279,RAVENS RUN, CINCINNATI,OH,45244,39.1067515,-84.3595653,4,Car-Dependent,0,0,0,0
280,WOODRIDGE DR, CINCINNATI,OH,45230,39.0756172,-84.3616693,38,Car-Dependent,0,0,0,0
281,GRANTHAM WAY, CINCINNATI,OH,45230,39.0838592,-84.3591546,15,Car-Dependent,0,0,0,0
282,BLUECREST DR, CINCINNATI,OH,45230,39.0807796,-84.3585898,20,Car-Dependent,0,0,0,0
283,ANDERSON WOODS, CINCINNATI,OH,45244,39.1073111,-84.3522583,1,Car-Dependent,0,0,0,0
284,REGIMENT DR, CINCINNATI,OH,45244,39.0991447,-84.3573884,2,Car-Dependent,0,0,0,0
285,LAMPLITE CT, CINCINNATI,OH,45244,39.0944394,-84.3565258,7,Car-Dependent,0,0,0,0
286,SMOKEY WOODS, CINCINNATI,OH,45230,39.0584749,-84.361085,5,Car-Dependent,0,0,0,0
287,GAMMWELL DR, CINCINNATI,OH,45230,39.0876202,-84.3580866,13,Car-Dependent,0,0,0,0
288,LAWYER RD, CINCINNATI,OH,45244,39.104159,-84.352911,2,Car-Dependent,0,0,0,0
289,BLUE BOAR, CINCINNATI,OH,45230,39.0860003,-84.3556221,32,Car-Dependent,0,0,0,0
290,TICONDEROGA CT, CINCINNATI,OH,45230,39.0711753,-84.3543898,52,Somewhat Walkable,0,0,0,0
291,RIDGEPOINT DR, CINCINNATI,OH,45230,39.0666697,-84.3537504,34,Car-Dependent,0,0,0,0
292,CEDAR CREST, CINCINNATI,OH,45230,39.0647701,-84.3864627,2,Car-Dependent,0,0,0,0
293,WOODCROFT DR, CINCINNATI,OH,45230,39.0641032,-84.3579661,30,Car-Dependent,0,0,0,0
294,KENNEBEL LN, CINCINNATI,OH,45244,39.095163,-84.350194,3,Car-Dependent,0,0,0,0
295,GUNGADIN DR, CINCINNATI,OH,45230,39.0816138,-84.3554989,21,Car-Dependent,0,0,0,0
296,ETONCROSS CT, CINCINNATI,OH,45244,39.0978271,-84.3485976,4,Car-Dependent,0,0,0,0
297,INDIANCREEK RD, CINCINNATI,OH,45255,39.053567,-84.358261,0,Car-Dependent,0,0,0,0
298,WALLINGFORD DR, CINCINNATI,OH,45244,39.1023108,-84.3499122,2,Car-Dependent,0,0,0,0
299,AYERS RD, CINCINNATI,OH,45255,39.05148,-84.356512,0,Car-Dependent,0,0,0,0
300,JAGER CT, CINCINNATI,OH,45230,39.0669773,-84.3515121,35,Car-Dependent,0,0,0,0
301,KINGSTONHILL CT, CINCINNATI,OH,45255,39.0901655,-84.3495013,9,Car-Dependent,0,0,0,0
302,MOUNTFORT CT, CINCINNATI,OH,45244,39.1040686,-84.3476938,2,Car-Dependent,0,0,0,0
303,GINGER LN, CINCINNATI,OH,45244,39.093969,-84.34732,2,Car-Dependent,0,0,0,0
304,PICASSO CT, CINCINNATI,OH,45244,39.0972397,-84.3463072,4,Car-Dependent,0,0,0,0
305,HEATHERWOOD LN, CINCINNATI,OH,45244,39.1007771,-84.3442017,3,Car-Dependent,0,0,0,0
306,STATE RD, CINCINNATI,OH,45255,39.0842753,-84.3484876,24,Car-Dependent,0,0,0,0
307,TOWERVIEW LN, CINCINNATI,OH,45255,39.0888274,-84.3469954,3,Car-Dependent,0,0,0,0
308,DELAS COVE, CINCINNATI,OH,45244,39.091584,-84.345134,6,Car-Dependent,0,0,0,0
309,ATHENIA DR, CINCINNATI,OH,45244,39.0936672,-84.3430924,4,Car-Dependent,0,0,0,0
310,BRANNON DR, CINCINNATI,OH,45255,39.0804955,-84.3450098,39,Car-Dependent,0,0,0,0
311,HOLLISTON PL, CINCINNATI,OH,45255,39.0873915,-84.3449823,20,Car-Dependent,0,0,0,0
313,BURLINEHILLS CT, CINCINNATI,OH,45244,39.0991384,-84.3418195,4,Car-Dependent,0,0,0,0
314,HAMPTON PL, CINCINNATI,OH,45244,39.0962474,-84.341942,4,Car-Dependent,0,0,0,0
315,WATCH POINT, CINCINNATI,OH,45230,39.0657047,-84.3822749,6,Car-Dependent,0,0,0,0
316,FOXTRAIL LN, CINCINNATI,OH,45255,39.0607077,-84.3501997,2,Car-Dependent,0,0,0,0
317,FOREST RD, CINCINNATI,OH,45255,39.0664427,-84.3492343,41,Car-Dependent,0,0,0,0
318,COLDBROOK LN, CINCINNATI,OH,45255,39.0675215,-84.3442838,40,Car-Dependent,0,0,0,0
319,KIPP DR, CINCINNATI,OH,45255,39.06061,-84.3366724,6,Car-Dependent,0,0,0,0
320,ARLINGTON AVE, CINCINNATI,OH,45255,39.0737452,-84.3437908,69,Somewhat Walkable,0,0,0,0
321,STONEHILL DR, CINCINNATI,OH,45255,39.0863277,-84.3439551,21,Car-Dependent,0,0,0,0
322,HEATHERGLEN DR, CINCINNATI,OH,45255,39.0879723,-84.3393946,15,Car-Dependent,0,0,0,0
323,ANDERSON AVE, CINCINNATI,OH,45255,39.0757497,-84.3432978,5,Car-Dependent,0,0,0,0
324,12 OAKS, CINCINNATI,OH,45255,39.0616327,-84.3442961,7,Car-Dependent,0,0,0,0
325,INGRAMS RIDGE, CINCINNATI,OH,45244,39.0936049,-84.338881,7,Car-Dependent,0,0,0,0
326,OVERLOOK HILLS, CINCINNATI,OH,45244,39.1194762,-84.3351636,3,Car-Dependent,0,0,0,0
327,GLEN EDEN, CINCINNATI,OH,45244,39.1095972,-84.3404628,8,Car-Dependent,0,0,0,0
328,SOARING EAGLE, CINCINNATI,OH,45244,39.0931635,-84.3381414,4,Car-Dependent,0,0,0,0
329,ACKLEY RD, CINCINNATI,OH,45255,39.060642,-84.33545,4,Car-Dependent,0,0,0,0
330,HOPPER RD, CINCINNATI,OH,45255,39.0520526,-84.3390659,0,Car-Dependent,0,0,0,0
331,YMCA RD, CINCINNATI,OH,45244,39.142223,-84.334826,74,Very Walkable,42,Somewhat Bikeable,0,0
332,WOODSTONE DR, CINCINNATI,OH,45244,39.1042206,-84.3370212,2,Car-Dependent,0,0,0,0
333,CEDAR POINT, CINCINNATI,OH,45230,39.06637,-84.388226,1,Car-Dependent,0,0,0,0
334,EGLINGTON CT, CINCINNATI,OH,45255,39.0824682,-84.3371347,21,Car-Dependent,0,0,0,0
335,MEADOWCREEK DR, CINCINNATI,OH,45244,39.0917428,-84.3360252,8,Car-Dependent,0,0,0,0
336,WOODLYN DR, CINCINNATI,OH,45230,39.0607776,-84.3543843,30,Car-Dependent,0,0,0,0
337,WOODRUFF RD, CINCINNATI,OH,45255,39.060387,-84.3393946,7,Car-Dependent,0,0,0,0
338,STONELEIGH LN, CINCINNATI,OH,45255,39.0876273,-84.337299,16,Car-Dependent,0,0,0,0
339,LAVERTY LN, CINCINNATI,OH,45230,39.0650332,-84.3986959,5,Car-Dependent,0,0,0,0
340,KIMBEE DR, CINCINNATI,OH,45244,39.098182,-84.3316695,2,Car-Dependent,0,0,0,0
341,SUNDERLAND DR, CINCINNATI,OH,45255,39.0616474,-84.3411202,92,Walker's Paradise,53,Bikeable,0,0
342,EVENING WHISPER, CINCINNATI,OH,45244,39.0956219,-84.3319777,4,Car-Dependent,0,0,0,0
343,ASBURY HILLS, CINCINNATI,OH,45255,39.0619643,-84.3359431,3,Car-Dependent,0,0,0,0
344,BLACKTHORN DR, CINCINNATI,OH,45255,39.082353,-84.3340039,22,Car-Dependent,0,0,0,0
345,LANCELOT DR, CINCINNATI,OH,45244,39.0921862,-84.3330461,15,Car-Dependent,0,0,0,0
346,WITTS MILL, CINCINNATI,OH,45255,39.0701393,-84.3340391,32,Car-Dependent,0,0,0,0
347,STONEGATE DR, CINCINNATI,OH,45255,39.0779672,-84.3329845,44,Car-Dependent,0,0,0,0
348,INNSBROOK PL, CINCINNATI,OH,45244,39.1148613,-84.329286,6,Car-Dependent,0,0,0,0
349,BLAIRHOUSE DR, CINCINNATI,OH,45244,39.1021563,-84.3283408,3,Car-Dependent,0,0,0,0
350,EASTDALE DR, CINCINNATI,OH,45255,39.0608077,-84.3338474,5,Car-Dependent,0,0,0,0
351,CAPITOL DR, CINCINNATI,OH,45244,39.1055053,-84.3271137,4,Car-Dependent,0,0,0,0
352,PINETERRACE DR, CINCINNATI,OH,45255,39.0767037,-84.3294303,54,Somewhat Walkable,0,0,0,0
353,WITTS MEADOW, CINCINNATI,OH,45255,39.0684979,-84.3313579,4,Car-Dependent,0,0,0,0
354,BROADWELL RD, CINCINNATI,OH,45244,39.1399488,-84.3244366,7,Car-Dependent,0,0,0,0
355,WYCLIFFE DR, CINCINNATI,OH,45244,39.1131916,-84.3268203,30,Car-Dependent,0,0,0,0
356,THICKET LN, CINCINNATI,OH,45255,39.0847249,-84.330149,16,Car-Dependent,0,0,0,0
357,ASHGROVE DR, CINCINNATI,OH,45244,39.0901415,-84.3272723,25,Car-Dependent,0,0,0,0
358,LITTLE HARBOR, CINCINNATI,OH,45244,39.0954795,-84.3227927,9,Car-Dependent,0,0,0,0
359,CASTLE PINES, CINCINNATI,OH,45244,39.1161574,-84.3192533,3,Car-Dependent,0,0,0,0
360,EAGLESKNOLL CT, CINCINNATI,OH,45255,39.063903,-84.350975,21,Car-Dependent,0,0,0,0
361,SHAWNEE TRACE, CINCINNATI,OH,45255,39.0641617,-84.3469543,21,Car-Dependent,0,0,0,0
362,NORTHPORT DR, CINCINNATI,OH,45255,39.0779532,-84.3243826,41,Car-Dependent,0,0,0,0
363,KATIES CT, CINCINNATI,OH,45244,39.0954363,-84.3220677,9,Car-Dependent,0,0,0,0
364,CHERRY LN, CINCINNATI,OH,45255,39.0736009,-84.3241345,60,Somewhat Walkable,0,0,0,0
365,WOODSCENE CT, CINCINNATI,OH,45230,39.0628305,-84.3554989,25,Car-Dependent,0,0,0,0
366,JAKARO DR, CINCINNATI,OH,45255,39.0669151,-84.3276021,33,Car-Dependent,0,0,0,0
367,BENTON RIDGE, CINCINNATI,OH,45255,39.0676609,-84.3260975,35,Car-Dependent,0,0,0,0
368,PINE RUN, CINCINNATI,OH,45244,39.0973089,-84.3220529,7,Car-Dependent,0,0,0,0
369,SUMMITRIDGE DR, CINCINNATI,OH,45255,39.083715,-84.321369,26,Car-Dependent,0,0,0,0
370,SHENSTONE DR, CINCINNATI,OH,45255,39.0751358,-84.3212038,55,Somewhat Walkable,0,0,0,0
371,FARMSWORTH CT, CINCINNATI,OH,45255,39.0623216,-84.3491727,1,Car-Dependent,0,0,0,0
372,PINEWELL DR, CINCINNATI,OH,45255,39.0615532,-84.3274778,1,Car-Dependent,0,0,0,0
373,GREENLEAF DR, CINCINNATI,OH,45255,39.054892,-84.319328,3,Car-Dependent,0,0,0,0
374,DENALLEN DR, CINCINNATI,OH,45255,39.0843157,-84.3194741,21,Car-Dependent,0,0,0,0
375,KILKENNY DR, CINCINNATI,OH,45244,39.0900226,-84.3173262,15,Car-Dependent,0,0,0,0
376,BRANDONHILL CT, CINCINNATI,OH,45244,39.0917384,-84.3167973,16,Car-Dependent,0,0,0,0
377,NOTTINGWOOD DR, CINCINNATI,OH,45255,39.067912,-84.319649,36,Car-Dependent,0,0,0,0
378,IVY TRAILS, CINCINNATI,OH,45244,39.1050526,-84.3157958,5,Car-Dependent,0,0,0,0
379,PRILLA LN, CINCINNATI,OH,45255,39.0686104,-84.3189707,50,Somewhat Walkable,0,0,0,0
380,ST IVES, CINCINNATI,OH,45255,39.0485599,-84.3222995,6,Car-Dependent,0,0,0,0
381,SUNMONT DR, CINCINNATI,OH,45255,39.0698058,-84.316922,52,Somewhat Walkable,0,0,0,0
382,CORAN DR, CINCINNATI,OH,45255,39.075434,-84.3159286,55,Somewhat Walkable,0,0,0,0
383,LINDERWOOD LN, CINCINNATI,OH,45255,39.0772693,-84.314507,39,Car-Dependent,0,0,0,0
384,TORONTO CT, CINCINNATI,OH,45255,39.0755733,-84.3137957,55,Somewhat Walkable,0,0,0,0
385,GLENROSE LN, CINCINNATI,OH,45244,39.0992054,-84.311037,6,Car-Dependent,0,0,0,0
386,MANITOBA DR, CINCINNATI,OH,45255,39.0767847,-84.3128457,55,Somewhat Walkable,0,0,0,0
387,FORDHAM CT, CINCINNATI,OH,45255,39.0788449,-84.3135034,37,Car-Dependent,0,0,0,0
388,PASTORAL LN, CINCINNATI,OH,45244,39.1090394,-84.3081594,31,Car-Dependent,0,0,0,0
389,PAMELA RD, CINCINNATI,OH,45255,39.06333,-84.321581,2,Car-Dependent,0,0,0,0
390,NOTTINGHAM DR, CINCINNATI,OH,45255,39.063201,-84.318713,21,Car-Dependent,0,0,0,0
391,MARKLEY WOODS, CINCINNATI,OH,45230,39.0664038,-84.3547184,34,Car-Dependent,0,0,0,0
392,YARGER DR, CINCINNATI,OH,45230,39.0684977,-84.3947963,10,Car-Dependent,0,0,0,0
393,S WOODLYN, CINCINNATI,OH,45230,39.0653766,-84.3537898,34,Car-Dependent,0,0,0,0
394,DUXBURY CT, CINCINNATI,OH,45255,39.0642957,-84.3226793,26,Car-Dependent,0,0,0,0
395,KESWICK PL, CINCINNATI,OH,45230,39.0668163,-84.3706969,11,Car-Dependent,0,0,0,0
396,PHILLIPS RD, CINCINNATI,OH,45230,39.0703764,-84.3916764,16,Car-Dependent,0,0,0,0
397,ELLIOTT AVE, CINCINNATI,OH,45215,39.213087,-84.460048,35,Car-Dependent,0,0,0,0
398,DEXTER AVE, CINCINNATI,OH,45215,39.2194928,-84.4498076,68,Somewhat Walkable,0,0,0,0
399,MILL ST, CINCINNATI,OH,45215,39.217349,-84.45259,12,Car-Dependent,0,0,0,0
400,BLANCHE AVE, CINCINNATI,OH,45215,39.215696,-84.452933,37,Car-Dependent,0,0,0,0
401,GLENWOOD AVE, CINCINNATI,OH,45217,39.1557662,-84.504999,29,Car-Dependent,15,Somewhat Bikeable,0,0
402,EHRMAN AVE, CINCINNATI,OH,45220,39.1496476,-84.5058406,34,Car-Dependent,16,Somewhat Bikeable,0,0
403,GLENRIDGE PL, CINCINNATI,OH,45217,39.1545389,-84.5030259,31,Car-Dependent,16,Somewhat Bikeable,0,0
404,FOREST AVE, CINCINNATI,OH,45220,39.14925,-84.510518,0,Car-Dependent,0,0,0,0
405,CLINTON SPRINGS, CINCINNATI,OH,45217,39.1579899,-84.505808,49,Car-Dependent,27,Somewhat Bikeable,44,Some Transit
406,SHIRLEY DR, CINCINNATI,OH,45217,39.1538829,-84.5054433,36,Car-Dependent,16,Somewhat Bikeable,0,0
407,ERKENBRECHER AVE, CINCINNATI,OH,45220,39.1421011,-84.5082703,62,Somewhat Walkable,43,Somewhat Bikeable,0,0
408,TOWER ST, CINCINNATI,OH,45220,39.146317,-84.512394,61,Somewhat Walkable,31,Somewhat Bikeable,46,Some Transit
410,BAXTER AVE, CINCINNATI,OH,45220,39.1500736,-84.5037224,32,Car-Dependent,20,Somewhat Bikeable,0,0
412,WUEST ST, CINCINNATI,OH,45217,39.162541,-84.505027,68,Somewhat Walkable,45,Somewhat Bikeable,0,0
413,LANDON CT, CINCINNATI,OH,45229,39.141472,-84.499553,42,Car-Dependent,0,0,0,0
414,GLEN ESTE, CINCINNATI,OH,45217,39.1548805,-84.5042551,3,Car-Dependent,15,Somewhat Bikeable,44,Some Transit
415,VERNON PL, CINCINNATI,OH,45219,39.1336914,-84.4992562,74,Very Walkable,52,Bikeable,0,0
416,BURNET AVE, CINCINNATI,OH,45219,39.133904,-84.500745,73,Very Walkable,44,Somewhat Bikeable,0,0
417,READING RD, CINCINNATI,OH,45206,39.1336107,-84.4966742,63,Somewhat Walkable,49,Somewhat Bikeable,0,0
418,NORTHERN AVE, CINCINNATI,OH,45229,39.1436856,-84.5023293,61,Somewhat Walkable,35,Somewhat Bikeable,0,0
419,SAVOY PL, CINCINNATI,OH,45229,39.135373,-84.495489,71,Very Walkable,52,Bikeable,0,0
420,BORRMAN AVE, CINCINNATI,OH,45229,39.1356754,-84.4947554,71,Very Walkable,52,Bikeable,0,0
421,VAN BUREN, CINCINNATI,OH,45229,39.136517,-84.494283,67,Somewhat Walkable,51,Bikeable,54,Good Transit
422,HARVEY AVE, CINCINNATI,OH,45229,39.1393912,-84.4980679,70,Somewhat Walkable,47,Somewhat Bikeable,0,0
423,FREDONIA AVE, CINCINNATI,OH,45229,39.138937,-84.490886,57,Somewhat Walkable,Somewhat Bikeable,46,52,Good Transit
424,DREXEL PL, CINCINNATI,OH,45229,39.1402676,-84.4898001,47,Car-Dependent,44,Somewhat Bikeable,0,0
425,ROCKDALE AVE, CINCINNATI,OH,45229,39.1454847,-84.5011021,58,Somewhat Walkable,38,Somewhat Bikeable,0,0
427,HEARNE AVE, CINCINNATI,OH,45229,39.142642,-84.501278,66,Somewhat Walkable,43,Somewhat Bikeable,0,0
428,LARONA AVE, CINCINNATI,OH,45229,39.144361,-84.504555,61,Somewhat Walkable,35,Somewhat Bikeable,0,0
429,HALLWOOD PL, CINCINNATI,OH,45229,39.1408521,-84.4963878,67,Somewhat Walkable,32,Somewhat Bikeable,0,0
430,HARTFORD ST, CINCINNATI,OH,45229,39.1416178,-84.4898867,59,Somewhat Walkable,46,Somewhat Bikeable,52,Good Transit
432,RUTHER AVE, CINCINNATI,OH,45220,39.1442781,-84.5122767,71,Very Walkable,39,Somewhat Bikeable,49,Some Transit
433,VINE ST, CINCINNATI,OH,45220,39.1440348,-84.5106055,64,Somewhat Walkable,40,Somewhat Bikeable,0,0
434,BELDARE AVE, CINCINNATI,OH,45220,39.1455146,-84.5115763,56,Somewhat Walkable,31,Somewhat Bikeable,0,0
435,MAGILL AVE, CINCINNATI,OH,45229,39.145306,-84.484374,53,Somewhat Walkable,44,Somewhat Bikeable,5,Good Transit
436,IRVING ST, CINCINNATI,OH,45220,39.147699,-84.50765,39,Car-Dependent,21,Somewhat Bikeable,0,0
437,PURDUE ST, CINCINNATI,OH,45220,39.1475146,-84.5068261,45,Car-Dependent,27,Somewhat Bikeable,0,0
438,VAN ANTWERP, CINCINNATI,OH,45229,39.146569,-84.493432,53,Somewhat Walkable,44,Somewhat Bikeable,48,Some Transit
439,HAVEN ST, CINCINNATI,OH,45220,39.147461,-84.505045,38,Car-Dependent,22,Somewhat Bikeable,0,0
440,LOSSING ST, CINCINNATI,OH,45220,39.1498033,-84.5091716,33,Car-Dependent,21,Somewhat Bikeable,0,0
441,WILSON AVE, CINCINNATI,OH,45229,39.1473757,-84.5023703,65,Somewhat Walkable,41,Somewhat Bikeable,0,0
442,GLENWOOD PL, CINCINNATI,OH,45229,39.146548,-84.4856914,51,Somewhat Walkable,46,Somewhat Bikeable,0,0
443,EDEN AVE, CINCINNATI,OH,45229,39.1476266,-84.5033946,43,Car-Dependent,27,Somewhat Bikeable,0,0
444,ALASKA AVE, CINCINNATI,OH,45229,39.1474952,-84.4993176,49,Car-Dependent,30,Somewhat Bikeable,0,0
445,BOGART AVE, CINCINNATI,OH,45229,39.1472184,-84.4922033,42,Car-Dependent,43,Somewhat Bikeable,0,0
446,DICK ST, CINCINNATI,OH,45220,39.148348,-84.505813,38,Car-Dependent,22,Somewhat Bikeable,0,0
447,WASHINGTON AVE, CINCINNATI,OH,45229,39.148082,-84.494404,71,Very Walkable,0,0,0,0
448,EATON LN, CINCINNATI,OH,45229,39.151272,-84.4910915,33,Car-Dependent,34,Somewhat Bikeable,0,0
449,ALTER PL, CINCINNATI,OH,45229,39.1506822,-84.4891341,40,Car-Dependent,42,Somewhat Bikeable,0,0
450,CANYON DR, CINCINNATI,OH,45217,39.152204,-84.5012025,23,Car-Dependent,14,Somewhat Bikeable,0,0
451,FOREST PARK, CINCINNATI,OH,45229,39.1506782,-84.4996866,38,Car-Dependent,25,Somewhat Bikeable,45,Some Transit
452,BONFIELD DR, CINCINNATI,OH,45220,39.1504479,-84.5030669,38,Car-Dependent,22,Somewhat Bikeable,0,0
453,ALASKA CT, CINCINNATI,OH,45229,39.1507911,-84.4965927,44,Car-Dependent,28,Somewhat Bikeable,0,0
455,DUNKIRK ST, CINCINNATI,OH,45220,39.152658,-84.505517,18,Car-Dependent,11,Somewhat Bikeable,0,0
456,WALLS ST, CINCINNATI,OH,45217,39.1542505,-84.5057198,36,Car-Dependent,16,Somewhat Bikeable,0,0
457,SPRING HOUSE, CINCINNATI,OH,45217,39.1557275,-84.5007313,12,Car-Dependent,16,Somewhat Bikeable,44,Some Transit
458,EDGE HILL, CINCINNATI,OH,45229,39.153874,-84.492367,23,Car-Dependent,28,Somewhat Bikeable,43,Some Transit
459,KESSLER AVE, CINCINNATI,OH,45217,39.162361,-84.506807,59,Somewhat Walkable,39,Somewhat Bikeable,0,0
460,MAPLE AVE, CINCINNATI,OH,45229,39.1424484,-84.4979749,39,Car-Dependent,0,0,0,0
461,W MITCHELL, CINCINNATI,OH,45217,39.160089,-84.505342,62,Somewhat Walkable,39,Somewhat Bikeable,43,Some Transit
462,CAMDEN AVE, CINCINNATI,OH,45229,39.154195,-84.498747,34,Car-Dependent,29,Somewhat Bikeable,0,0
463,HICKORY ST, CINCINNATI,OH,45229,39.1437639,-84.4974428,67,Somewhat Walkable,46,Somewhat Bikeable,0,0
464,HICKMAN AVE, CINCINNATI,OH,45229,39.137331,-84.497778,73,Very Walkable,50,Somewhat Bikeable,0,0
466,HALE AVE, CINCINNATI,OH,45229,39.1405781,-84.4970229,67,Somewhat Walkable,32,Somewhat Bikeable,0,0
467,BLAIR AVE, CINCINNATI,OH,45229,39.1406477,-84.486923,47,Car-Dependent,42,Somewhat Bikeable,0,0
468,RIDGEWAY AVE, CINCINNATI,OH,45229,39.1381385,-84.4972893,38,Car-Dependent,39,Somewhat Bikeable,0,0
469,CARPLIN PL, CINCINNATI,OH,45229,39.1387734,-84.4961419,67,Somewhat Walkable,47,Somewhat Bikeable,0,0
470,PROSPECT PL, CINCINNATI,OH,45229,39.143441,-84.49541,70,Somewhat Walkable,44,Somewhat Bikeable,0,0
471,GHOLSON AVE, CINCINNATI,OH,45229,39.1496902,-84.4943181,42,Car-Dependent,40,Somewhat Bikeable,0,0
472,LINCOLN AVE, CINCINNATI,OH,45206,39.1330389,-84.495356,86,Very Walkable,41,Somewhat Bikeable,0,0
473,MELISH PL, CINCINNATI,OH,45206,39.134322,-84.4942559,77,Very Walkable,Bikeable,50,56,Good Transit
474,N FRED, CINCINNATI,OH,45229,39.153914,-84.491615,23,Car-Dependent,28,Somewhat Bikeable,43,Some Transit
475,GREENWOOD AVE, CINCINNATI,OH,45229,39.152912,-84.490321,31,Car-Dependent,33,Somewhat Bikeable,0,0
476,S FRED, CINCINNATI,OH,45229,39.1515159,-84.4899843,33,Car-Dependent,34,Somewhat Bikeable,46,Some Transit
477,WHITTIER ST, CINCINNATI,OH,45229,39.137292,-84.494341,67,Somewhat Walkable,51,Bikeable,0,0
478,WEHRMAN AVE, CINCINNATI,OH,45229,39.136303,-84.492595,58,Somewhat Walkable,Somewhat Bikeable,46,53,Good Transit
480,CLEVELAND AVE, CINCINNATI,OH,45229,39.141909,-84.4915,66,Somewhat Walkable,0,0,0,0
481,HUTCHINS AVE, CINCINNATI,OH,45229,39.145365,-84.489526,54,Somewhat Walkable,48,Somewhat Bikeable,0,0
482,WINDHAM AVE, CINCINNATI,OH,45229,39.143074,-84.490561,60,Somewhat Walkable,48,Somewhat Bikeable,0,0
483,LEXINGTON AVE, CINCINNATI,OH,45229,39.145731,-84.488624,54,Somewhat Walkable,48,Somewhat Bikeable,0,0
484,MELBOURNE ST, CINCINNATI,OH,45229,39.1384811,-84.4886232,42,Car-Dependent,41,Somewhat Bikeable,52,Good Transit
485,GOSS RD, CINCINNATI,OH,45229,39.1463817,-84.483888,45,Car-Dependent,37,Somewhat Bikeable,0,0
486,BURTON AVE, CINCINNATI,OH,45229,39.1496315,-84.4832436,42,Car-Dependent,43,Somewhat Bikeable,46,Some Transit
