AddressID,Address,City,State,ZipCode,WalkScore,WalkScoreDesc,BikeScore,BikeScoreDesc,TransitScore,TransitScoreDesc
339,1825 Sandcliff Dr, Cincinnati,OH,  45255,17,Car-Dependent,,,,
340,1833 Rusticwood Ln, Cincinnati,OH,  45255,21,Car-Dependent,,,,
341,1843 Loisview Ln, Cincinnati,OH,  45255,12,Car-Dependent,,,,
342,1843 Woodpine Ln, Cincinnati,OH,  45255,15,Car-Dependent,,,,
343,1844 Woodpine Ln, Cincinnati,OH,  45255,15,Car-Dependent,,,,
344,1851 Wanninger Ln, Cincinnati,OH,  45255,23,Car-Dependent,,,,
345,1854 Rusticwood Ln, Cincinnati,OH,  45255,21,Car-Dependent,,,,
346,1891 Robinway Dr, Cincinnati,OH,  45230,16,Car-Dependent,,,,
347,1891 Velma Ct, Cincinnati,OH,  45255,23,Car-Dependent,,,,
348,1915 Windhill Terrace, Cincinnati,OH,  45255,14,Car-Dependent,,,,
349,1934 Fireside Dr, Cincinnati,OH,  45255,29,Car-Dependent,,,,
350,1942 Robinway Dr, Cincinnati,OH,  45230,22,Car-Dependent,,,,
351,1953 Wittmeyer Dr, Cincinnati,OH,  45230,29,Car-Dependent,,,,
352,1958 Gainsborough Ln, Cincinnati,OH,  45230,13,Car-Dependent,,,,
353,1977 Berkshire Club Dr, Cincinnati,OH,  45230,22,Car-Dependent,Somewhat Bikeable,24,,
354,1986 Wanninger Ln, Cincinnati,OH,  45255,30,Car-Dependent,,,,
355,1987 Sandcliff Dr, Cincinnati,OH,  45255,25,Car-Dependent,,,,
356,1988 Stutly Ct, Cincinnati,OH,  45230,20,Car-Dependent,,,,
357,1989 Berkshire Club Dr, Cincinnati,OH,  45230,13,Car-Dependent,Somewhat Bikeable,20,,
358,1994 Wittmeyer Dr, Cincinnati,OH,  45230,21,Car-Dependent,,,,
359,2010 Anderson Cove Ln, Cincinnati,OH,  45244,18,Car-Dependent,,,,
360,2020 Knightsbridge Dr, Cincinnati,OH,  45244,15,Car-Dependent,,,,
361,2027 Berrypatch Dr, Cincinnati,OH,  45244,30,Car-Dependent,,,,
362,2036 8 Mile Rd, Cincinnati,OH,  45244,28,Car-Dependent,,,,
363,2045 Berkshire Club Dr, Cincinnati,OH,  45230,13,Car-Dependent,Somewhat Bikeable,20,,
364,205 Kellogg Ave, Cincinnati,OH,  45230,10,Car-Dependent,,,,
365,2050 Anderson Cove Ln, Cincinnati,OH,  45244,18,Car-Dependent,,,,
366,2059 Endovalley Dr, Cincinnati,OH,  45244,26,Car-Dependent,,,,
367,2069 Anderson Cove Ln, Cincinnati,OH,  45244,13,Car-Dependent,,,,
368,2089 Berkshire Club Dr, Cincinnati,OH,  45230,16,Car-Dependent,Somewhat Bikeable,21,,
369,2093 Berkshire Club Dr, Cincinnati,OH,  45230,25,Car-Dependent,Somewhat Bikeable,25,,
370,2101 Evanor Ln, Cincinnati,OH,  45244,19,Car-Dependent,,,,
371,2103 Hunters Point Ln, Cincinnati,OH,  45244,7,Car-Dependent,,,,
372,2106 Knightsbridge Dr, Cincinnati,OH,  45244,16,Car-Dependent,,,,
373,2109 Evanor Ln, Cincinnati,OH,  45244,19,Car-Dependent,,,,
374,2127 Berrypatch Dr, Cincinnati,OH,  45244,22,Car-Dependent,,,,
375,2127 Wolfangel Rd, Cincinnati,OH,  45244,8,Car-Dependent,,,,
376,2136 8 Mile Rd, Cincinnati,OH,  45244,22,Car-Dependent,,,,
377,2136 Harcourt Estates Dr, Cincinnati,OH,  45244,4,Car-Dependent,,,,
379,2147 Flaxen Ct, Cincinnati,OH,  45244,3,Car-Dependent,,,,
380,2150 Bruns Ln, Cincinnati,OH,  45244,7,Car-Dependent,,,,
382,2184 8 Mile Rd, Cincinnati,OH,  45244,22,Car-Dependent,,,,
383,2201 Candlemaker Dr, Cincinnati,OH,  45244,5,Car-Dependent,,,,
384,2207 Wolfangel Rd, Cincinnati,OH,  45244,2,Car-Dependent,,,,
390,2243 Bretton Dr, Cincinnati,OH,  45244,2,Car-Dependent,,,,
392,2255 Regis Ct, Cincinnati,OH,  45244,3,Car-Dependent,,,,
393,2256 Bretton Dr, Cincinnati,OH,  45244,1,Car-Dependent,,,,
394,2257 Bruns Ln, Cincinnati,OH,  45244,5,Car-Dependent,,,,
395,2259 Pointe Pl, Cincinnati,OH,  45244,4,Car-Dependent,,,,
397,2263 Pointe Pl, Cincinnati,OH,  45244,4,Car-Dependent,,,,
398,2271 Donnington Ln, Cincinnati,OH,  45244,10,Car-Dependent,,,,
399,2280 Morning Watch, Cincinnati,OH,  45244,2,Car-Dependent,,,,
400,2285 Berrywood Dr, Cincinnati,OH,  45244,4,Car-Dependent,,,,
401,2289 Endovalley Dr, Cincinnati,OH,  45244,10,Car-Dependent,,,,
402,2295 Pointe Pl, Cincinnati,OH,  45244,3,Car-Dependent,,,,
406,2315 Pointe Pl, Cincinnati,OH,  45244,3,Car-Dependent,,,,
407,2316 Wolfangel Rd, Cincinnati,OH,  45244,4,Car-Dependent,,,,
408,2316 Wolfangel Rd, Cincinnati,OH,  45244,4,Car-Dependent,,,,
409,2319 Pointe Pl, Cincinnati,OH,  45244,3,Car-Dependent,,,,
410,2324 Donnington Ln, Cincinnati,OH,  45244,1,Car-Dependent,,,,
411,2333 Shimmering Bay Ln, Cincinnati,OH,  45244,8,Car-Dependent,,,,
412,2336 Bretton Dr, Cincinnati,OH,  45244,3,Car-Dependent,,,,
413,2343 Clyde's Crossing, Cincinnati,OH,  45244,4,Car-Dependent,,,,
414,2349 Shimmering Bay Ln, Cincinnati,OH,  45244,5,Car-Dependent,,,,
415,2350 Clyde's Crossing, Cincinnati,OH,  45244,4,Car-Dependent,,,,
416,2357 Clyde's Crossing, Cincinnati,OH,  45244,3,Car-Dependent,,,,
417,2358 Clyde's Crossing, Cincinnati,OH,  45244,4,Car-Dependent,,,,
418,2361 Estate Ridge Drive, Cincinnati,OH,  45244,4,Car-Dependent,,,,
419,2361 Wolfangel Rd, Cincinnati,OH,  45244,5,Car-Dependent,,,,
420,2363 Bretton Dr, Cincinnati,OH,  45244,4,Car-Dependent,,,,
421,2370 Clyde's Crossing, Cincinnati,OH,  45244,4,Car-Dependent,,,,
423,2374 Clyde's Crossing, Cincinnati,OH,  45244,4,Car-Dependent,,,,
424,2377 Clyde's Crossing, Cincinnati,OH,  45244,1,Car-Dependent,,,,
425,2380 Wolfangel Rd, Cincinnati,OH,  45244,4,Car-Dependent,,,,
426,2396 Shimmering Bay Ln, Cincinnati,OH,  45244,12,Car-Dependent,,,,
427,2403 Turnberry Dr, Cincinnati,OH,  45244,4,Car-Dependent,,,,
428,2421 Ashton Ct, Cincinnati,OH,  45244,3,Car-Dependent,,,,
429,2428 Ashton Ct, Cincinnati,OH,  45244,5,Car-Dependent,,,,
430,2430 Little Dry Run Rd, Cincinnati,OH,  45244,5,Car-Dependent,,,,
431,2432 Ashton Ct, Cincinnati,OH,  45244,5,Car-Dependent,,,,
432,2439 Ashton Ct, Cincinnati,OH,  45244,3,Car-Dependent,,,,
433,2447 Anderson Manor Ct, Cincinnati,OH,  45244,4,Car-Dependent,,,,
434,2448 Royalview Ct, Cincinnati,OH,  45244,9,Car-Dependent,,,,
435,245 Asbury Rd, Cincinnati,OH,  45255,0,Car-Dependent,,,,
436,2466 Concordgreen Dr, Cincinnati,OH,  45244,4,Car-Dependent,,,,
437,2482 Royalview Ct, Cincinnati,OH,  45244,9,Car-Dependent,,,,
438,2490 Fairgrove Ct, Cincinnati,OH,  45244,2,Car-Dependent,,,,
439,2492 Pondrun Ave, Cincinnati,OH,  45244,6,Car-Dependent,,,,
440,2513 Ashton Ct, Cincinnati,OH,  45244,3,Car-Dependent,,,,
441,2521 Veraview Ct, Cincinnati,OH,  45244,3,Car-Dependent,,,,
442,2526 Concordgreen Dr, Cincinnati,OH,  45244,4,Car-Dependent,,,,
443,2554 Little Dry Run Rd, Cincinnati,OH,  45244,4,Car-Dependent,,,,
444,2577 Concordgreen Dr, Cincinnati,OH,  45244,3,Car-Dependent,,,,
445,2587 Montchateau Dr, Cincinnati,OH,  45244,4,Car-Dependent,,,,
446,268 Sunny Acres Dr, Cincinnati,OH,  45255,0,Car-Dependent,,,,
447,2708 Lakewood Pointe Dr, Cincinnati,OH,  45244,17,Car-Dependent,,,,
448,2714 Caledon Ln, Cincinnati,OH,  45244,11,Car-Dependent,,,,
449,2714 Montchateau Dr, Cincinnati,OH,  45244,2,Car-Dependent,,,,
450,2722 Saddleback Dr, Cincinnati,OH,  45244,8,Car-Dependent,,,,
451,2725 Lawyers Point Dr, Cincinnati,OH,  45244,2,Car-Dependent,,,,
452,2727 Turpin Knoll Ct, Cincinnati,OH,  45244,3,Car-Dependent,,,,
453,2728 Turpin Knoll Ct, Cincinnati,OH,  45244,3,Car-Dependent,,,,
454,2730 Lawyers Point Dr, Cincinnati,OH,  45244,2,Car-Dependent,,,,
455,2736 Lakewood Pointe, Cincinnati,OH,  45244,24,Car-Dependent,,,,
456,2736 Turnkey Ct, Cincinnati,OH,  45244,1,Car-Dependent,,,,
457,2744 Lakewood Pointe, Cincinnati,OH,  45244,24,Car-Dependent,,,,
458,2748 Montchateau Dr, Cincinnati,OH,  45244,1,Car-Dependent,,,,
459,2761 Saddleback Dr, Cincinnati,OH,  45244,8,Car-Dependent,,,,
460,2764 Turnkey Ct, Cincinnati,OH,  45244,1,Car-Dependent,,,,
461,2772 Lawyers Point Dr, Cincinnati,OH,  45244,1,Car-Dependent,,,,
462,2780 High Pointe Dr, Cincinnati,OH,  45244,16,Car-Dependent,,,,
463,2784 High Pointe Dr, Cincinnati,OH,  45244,11,Car-Dependent,,,,
464,2805 Saddleback Dr, Cincinnati,OH,  45244,9,Car-Dependent,,,,
465,2824 Saddleback Dr, Cincinnati,OH,  45244,11,Car-Dependent,,,,
466,2826 Caledon Ln, Cincinnati,OH,  45244,12,Car-Dependent,,,,
467,2841 Caledon Ln, Cincinnati,OH,  45244,12,Car-Dependent,,,,
468,2853 Deerhaven Dr, Cincinnati,OH,  45244,2,Car-Dependent,,,,
469,2880 Patterson Farms Ln, Cincinnati,OH,  45244,6,Car-Dependent,,,,
470,2894 8 Mile Rd, Cincinnati,OH,  45244,2,Car-Dependent,,,,
471,2907 Turpin Lake Pl, Cincinnati,OH,  45244,6,Car-Dependent,,,,
472,2908 Perthwood Dr, Cincinnati,OH,  45244,5,Car-Dependent,,,,
473,2922 Courtropes Ln, Cincinnati,OH,  45244,2,Car-Dependent,,,,
474,2922 Turpin Lake Pl, Cincinnati,OH,  45244,5,Car-Dependent,,,,
475,2926 Sarnia Ct, Cincinnati,OH,  45244,3,Car-Dependent,,,,
476,2960 Perthwood Dr, Cincinnati,OH,  45244,4,Car-Dependent,,,,
477,2996 Treeknoll Ct, Cincinnati,OH,  45244,2,Car-Dependent,,,,
478,3044 8 Mile Rd, Cincinnati,OH,  45244,2,Car-Dependent,,,,
479,3051 Saddleback Dr, Cincinnati,OH,  45244,2,Car-Dependent,,,,
480,3078 Williams Creek Dr, Cincinnati,OH,  45244,10,Car-Dependent,,,,
481,3085 Little Dry Run Rd, Cincinnati,OH,  45244,7,Car-Dependent,,,,
482,3093 Williams Creek Dr, Cincinnati,OH,  45244,9,Car-Dependent,,,,
483,3144 Killington Ln, Cincinnati,OH,  45244,6,Car-Dependent,,,,
484,3157 Killington Ln, Cincinnati,OH,  45244,5,Car-Dependent,,,,
485,320 3rd Ave, Cincinnati,OH,  45202,21,Car-Dependent,,,,
486,322 Bishopsbridge Dr, Cincinnati,OH,  45255,0,Car-Dependent,,,,
487,324 3rd Ave, Cincinnati,OH,  45202,21,Car-Dependent,,,,
488,3251 Mt Carmel Rd, Cincinnati,OH,  45244,35,Car-Dependent,,,,
489,3298 Dry Run View Ln, Cincinnati,OH,  45244,1,Car-Dependent,,,,
490,332 Bishopsbridge Dr, Cincinnati,OH,  45255,0,Car-Dependent,,,,
491,3343 Mt Carmel Rd, Cincinnati,OH,  45244,26,Car-Dependent,,,,
492,3350 Mt Carmel Rd, Cincinnati,OH,  45244,26,Car-Dependent,,,,
493,3394 Hickory Creek Dr, Cincinnati,OH,  45244,2,Car-Dependent,,,,
494,3510 Mt Carmel Rd, Cincinnati,OH,  45244,12,Car-Dependent,,,,
495,357 Summer View Dr, Cincinnati,OH,  45255,0,Car-Dependent,,,,
496,366 Bishopsbridge Dr, Cincinnati,OH,  45255,0,Car-Dependent,,,,
497,3718 Mt Carmel Rd, Cincinnati,OH,  45244,4,Car-Dependent,,,,
498,375 Bishopsbridge Dr, Cincinnati,OH,  45255,0,Car-Dependent,,,,
499,3841 Mt Carmel Rd, Cincinnati,OH,  45244,6,Car-Dependent,,,,
500,3937 Lincoln Terrace, Cincinnati,OH,  45244,2,Car-Dependent,,,,
501,3948 Sumter Pkwy, Cincinnati,OH,  45244,2,Car-Dependent,,,,
502,3957 Harrison Ave, Cincinnati,OH,  45211,18,Car-Dependent,,,,
503,Cincinnati, OH 45244,OH, USA,4,Car-Dependent,,,,
504,Cincinnati, OH 45244,OH, USA,4,Car-Dependent,,,,
505,3978 Sumter Pkwy, Cincinnati,OH,  45244,20,Car-Dependent,,,,
506,3981 Sumter Pkwy, Cincinnati,OH,  45244,20,Car-Dependent,,,,
507,42 Watch Point Dr, Fort Thomas,OH,  41075,0,Car-Dependent,,,,
508,4708 Round Bottom Rd, Cincinnati,OH,  45244,3,Car-Dependent,,,,
509,4710 Round Bottom Rd, Cincinnati,OH,  45244,6,Car-Dependent,,,,
510,475 4 Mile Rd, Cincinnati,OH,  45230,5,Car-Dependent,,,,
511,5 Cottage Ct, Cincinnati,OH,  45230,47,Car-Dependent,Somewhat Bikeable,43,,
512,5033 Signal Hill Ln, Cincinnati,OH,  45244,28,Car-Dependent,,,,
513,5075 Signal Hill Ln, Cincinnati,OH,  45244,28,Car-Dependent,,,,
514,5080 Batavia Rd, Cincinnati,OH,  45244,25,Car-Dependent,,,,
515,5130 Batavia Rd, Cincinnati,OH,  45244,19,Car-Dependent,,,,
516,5309 Clough Pike, Cincinnati,OH,  45244,13,Car-Dependent,,,,
517,547 Rollingrock Ln, Cincinnati,OH,  45255,0,Car-Dependent,,,,
518,5574 Whisper Ln, Cincinnati,OH,  45230,1,Car-Dependent,,,,
519,5668 Brookstone Dr, Cincinnati,OH,  45230,10,Car-Dependent,,,,
520,5711 Shady Hollow Ln, Cincinnati,OH,  45230,2,Car-Dependent,,,,
521,5714 Salem Rd, Cincinnati,OH,  45230,9,Car-Dependent,,,,
522,5718 Chestnut Ridge Dr, Cincinnati,OH,  45230,3,Car-Dependent,,,,
523,5724 Brookstone Dr, Cincinnati,OH,  45230,8,Car-Dependent,,,,
524,5768 Brookstone Dr, Cincinnati,OH,  45230,2,Car-Dependent,Somewhat Bikeable,5,,
525,5774 Brookstone Dr, Cincinnati,OH,  45230,6,Car-Dependent,Somewhat Bikeable,6,,
526,5784 Lengwood Dr, Cincinnati,OH,  45244,4,Car-Dependent,,,,
527,5788 Salem Rd, Cincinnati,OH,  45230,6,Car-Dependent,Somewhat Bikeable,18,,
528,5836 Forestway Ln, Cincinnati,OH,  45230,5,Car-Dependent,Somewhat Bikeable,21,,
529,5880 Turpin Hills Dr, Cincinnati,OH,  45244,6,Car-Dependent,,,,
530,5886 Lengwood Dr, Cincinnati,OH,  45244,3,Car-Dependent,,,,
531,5888 Crittenden Dr, Cincinnati,OH,  45244,4,Car-Dependent,,,,
532,5892 Ropes Dr, Cincinnati,OH,  45244,3,Car-Dependent,,,,
533,5938 Ropes Dr, Cincinnati,OH,  45244,2,Car-Dependent,,,,
534,5998 Crittenden Dr, Cincinnati,OH,  45244,2,Car-Dependent,,,,
535,5999 Salem Rd, Cincinnati,OH,  45230,18,Car-Dependent,,,,
536,6005 Sebright Ln, Cincinnati,OH,  45230,11,Car-Dependent,,,,
537,6011 Squirehill Ct, Cincinnati,OH,  45230,6,Car-Dependent,,,,
538,6015 Clough Pike, Cincinnati,OH,  45244,7,Car-Dependent,Somewhat Bikeable,8,,
539,6016 Ropes Dr, Cincinnati,OH,  45244,2,Car-Dependent,,,,
540,603 Bennettwoods Ct, Cincinnati,OH,  45230,2,Car-Dependent,,,,
541,6036 Turpin Hills Dr, Cincinnati,OH,  45244,4,Car-Dependent,,,,
542,6047 Orchard Dr, Cincinnati,OH,  45230,22,Car-Dependent,Somewhat Bikeable,30,,
543,6068 Stirrup Rd, Cincinnati,OH,  45244,6,Car-Dependent,,,,
544,6090 Luwista Ln, Cincinnati,OH,  45230,25,Car-Dependent,Somewhat Bikeable,31,,
545,6096 Ropes Dr, Cincinnati,OH,  45244,3,Car-Dependent,,,,
546,6106 Watchview Ct, Cincinnati,OH,  45230,8,Car-Dependent,,,,
547,6116 Crittenden Dr, Cincinnati,OH,  45244,5,Car-Dependent,,,,
548,6139 Sonny Dr, Cincinnati,OH,  45230,4,Car-Dependent,,,,
549,6197 Crittenden Dr, Cincinnati,OH,  45244,,,,,,
550,6238 Lilbur Ln, Cincinnati,OH,  45230,,,,,,
551,6251 Twig Ln, Cincinnati,OH,  45230,,,,,,
552,6268 Autumnleaf Ln, Cincinnati,OH,  45230,,,,,,
553,6276 Twig Ln, Cincinnati,OH,  45230,,,,,,
554,6292 Lilbur Ln, Cincinnati,OH,  45230,,,,,,
555,6293 Crittenden Dr, Cincinnati,OH,  45244,,,,,,
556,6297 Crittenden Dr, Cincinnati,OH,  45244,,,,,,
557,6301 Mercers Pointe Dr, Cincinnati,OH,  45244,,,,,,
558,6305 Salem Rd, Cincinnati,OH,  45230,,,,,,
559,6307 Mercers Pointe Dr, Cincinnati,OH,  45244,,,,,,
560,6310 Mercers Pointe Dr, Cincinnati,OH,  45244,,,,,,
561,6318 Mercers Pointe Dr, Cincinnati,OH,  45244,,,,,,
562,6325 Turpin Hills Dr, Cincinnati,OH,  45244,,,,,,
563,633 Dunwoodie Dr, Cincinnati,OH,  45230,,,,,,
564,6345 Salem Rd, Cincinnati,OH,  45230,,,,,,
565,6346 Birchdale Ct, Cincinnati,OH,  45230,,,,,,
566,6396 Glengariff Dr, Cincinnati,OH,  45230,,,,,,
567,6424 Evelyn Dr, Cincinnati,OH,  45230,,,,,,
568,6440 Sherman Ave, Cincinnati,OH,  45230,,,,,,
569,6451 Beechwood Terrace, Cincinnati,OH,  45230,,,,,,
570,6511 Salem Rd, Cincinnati,OH,  45230,,,,,,
571,6525 Sherman Ave, Cincinnati,OH,  45230,,,,,,
572,6538 Kentucky View Dr, Cincinnati,OH,  45230,,,,,,
573,6555 Sherman Ave, Cincinnati,OH,  45230,,,,,,
574,6568 Sherman Ave, Cincinnati,OH,  45230,,,,,,
575,6579 Sherman Ave, Cincinnati,OH,  45230,,,,,,
576,6598 Wyndwatch Dr, Cincinnati,OH,  45230,,,,,,
577,6601 Hitchingpost Ln, Cincinnati,OH,  45230,,,,,,
578,663 Nordyke Rd, Cincinnati,OH,  45255,,,,,,
579,6632 Grant Ave, Cincinnati,OH,  45230,,,,,,
580,6638 Grant Ave, Cincinnati,OH,  45230,,,,,,
581,6644 Salem Rd, Cincinnati,OH,  45230,,,,,,
582,6657 Lincoln Terrace, Cincinnati,OH,  45244,,,,,,
583,666 Asbury Rd, Cincinnati,OH,  45255,,,,,,
584,6692 Salem Rd, Cincinnati,OH,  45230,,,,,,
585,6694 Clough Pike, Cincinnati,OH,  45244,,,,,,
586,6705 Treeridge Dr, Cincinnati,OH,  45244,,,,,,
587,6720 Clough Pike, Cincinnati,OH,  45244,,,,,,
588,674 Asbury Rd, Cincinnati,OH,  45255,,,,,,
589,6750 Farmbrook Dr, Cincinnati,OH,  45230,,,,,,
590,6755 Five Mile Rd, Cincinnati,OH,  45230,,,,,,
591,6757 Lincoln Terrace, Cincinnati,OH,  45244,,,,,,
592,677 Balbriggan Ct, Cincinnati,OH,  45255,,,,,,
593,6794 Sunray Ave, Cincinnati,OH,  45230,,,,,,
594,6796 Lincoln Terrace, Cincinnati,OH,  45244,,,,,,
595,6807 Treeridge Dr, Cincinnati,OH,  45244,,,,,,
596,6811 Salem Rd, Cincinnati,OH,  45230,,,,,,
597,6811 Sunray Ave, Cincinnati,OH,  45230,,,,,,
598,6826 Wetheridge Dr, Cincinnati,OH,  45230,,,,,,
599,6841 High Meadows Dr, Cincinnati,OH,  45230,,,,,,
600,6842 Maddux Dr, Cincinnati,OH,  45230,,,,,,
601,6858 Beechmont Ave, Cincinnati,OH,  45230,,,,,,
602,6867 Stonington Rd, Cincinnati,OH,  45230,,,,,,
603,6914 Paddison Rd, Cincinnati,OH,  45230,,,,,,
604,6918 Stonington Rd, Cincinnati,OH,  45230,,,,,,
605,6919 Wetheridge Dr, Cincinnati,OH,  45230,,,,,,
606,692 Balbriggan Ct, Cincinnati,OH,  45255,,,,,,
607,6923 Maid Marian Dr, Cincinnati,OH,  45230,,,,,,
608,6937 Whipporwill Dr, Cincinnati,OH,  45230,,,,,,
609,6938 Moorfield Dr, Cincinnati,OH,  45230,,,,,,
610,6938 Whipporwill Dr, Cincinnati,OH,  45230,,,,,,
611,6940 Beechmont Ave, Cincinnati,OH,  45230,,,,,,
612,6949 Moorfield Dr, Cincinnati,OH,  45230,,,,,,
613,6951 Turpin View Dr, Cincinnati,OH,  45244,,,,,,
614,6952 Stonington Rd, Cincinnati,OH,  45230,,,,,,
615,6954 Moorfield Dr, Cincinnati,OH,  45230,,,,,,
616,6955 Moorfield Dr, Cincinnati,OH,  45230,,,,,,
617,6956 Turpin View Dr, Cincinnati,OH,  45244,,,,,,
618,6962 Paddison Rd, Cincinnati,OH,  45230,,,,,,
619,6963 Beechmont Ave, Cincinnati,OH,  45230,,,,,,
620,6965 Huntsman Ct, Cincinnati,OH,  45230,,,,,,
621,6972 Royalgreen Dr, Cincinnati,OH,  45244,,,,,,
622,6975 Wetheridge Dr, Cincinnati,OH,  45230,,,,,,
623,6977 Moorfield Dr, Cincinnati,OH,  45230,,,,,,
624,698 Balbriggan Ct, Cincinnati,OH,  45255,,,,,,
625,698 Cedar Knolls Ct, Cincinnati,OH,  45230,,,,,,
626,6984 Beechmont Ave, Cincinnati,OH,  45230,,,,,,
627,7 Cottage Ct, Cincinnati,OH,  45230,,,,,,
628,7019 Paddison Rd, Cincinnati,OH,  45230,,,,,,
629,7020 Copperglow Ct, Cincinnati,OH,  45244,,,,,,
630,7020 Martha Rd, Cincinnati,OH,  45230,,,,,,
631,7028 Royalgreen Dr, Cincinnati,OH,  45244,,,,,,
632,703 Huntersknoll Ln, Cincinnati,OH,  45230,,,,,,
633,7031 Beechmont Ave, Cincinnati,OH,  45230,,,,,,
634,7046 Martha Rd, Cincinnati,OH,  45230,,,,,,
635,7049 Clough Pike, Cincinnati,OH,  45244,,,,,,
636,7049 Woodsedge Dr, Cincinnati,OH,  45230,,,,,,
637,7051 Beechmont Ave, Cincinnati,OH,  45230,,,,,,
638,7051 Royalgreen Dr, Cincinnati,OH,  45244,,,,,,
639,7062 Clough Pike, Cincinnati,OH,  45244,,,,,,
640,7066 Old Chapel Dr, Cincinnati,OH,  45244,,,,,,
641,7069 Marcarol Ln, Cincinnati,OH,  45230,,,,,,
642,7070 Royalgreen Dr, Cincinnati,OH,  45244,,,,,,
643,7076 Salem Rd, Cincinnati,OH,  45230,,,,,,
644,7077 Jeannie Ave, Cincinnati,OH,  45230,,,,,,
645,7078 Paddison Rd, Cincinnati,OH,  45230,,,,,,
646,7083 Woodsedge Dr, Cincinnati,OH,  45230,,,,,,
647,7085 Jeannie Ave, Cincinnati,OH,  45230,,,,,,
648,7088 Baribill Pl, Cincinnati,OH,  45230,,,,,,
649,7088 Jeannie Ave, Cincinnati,OH,  45230,,,,,,
650,7091 Goldengate Dr, Cincinnati,OH,  45244,,,,,,
651,7091 Ravens Run, Cincinnati,OH,  45244,,,,,,
652,7096 Jeannie Ave, Cincinnati,OH,  45230,,,,,,
653,7126 Woodridge Dr, Cincinnati,OH,  45230,,,,,,
654,7127 Grantham Way, Cincinnati,OH,  45230,,,,,,
655,7129 Bluecrest Dr, Cincinnati,OH,  45230,,,,,,
656,7132 Ravens Run, Cincinnati,OH,  45244,,,,,,
657,7139 Paddison Rd, Cincinnati,OH,  45230,,,,,,
658,7140 Baribill Pl, Cincinnati,OH,  45230,,,,,,
659,7140 Royalgreen Dr, Cincinnati,OH,  45244,,,,,,
660,7141 Bluecrest Dr, Cincinnati,OH,  45230,,,,,,
661,7147 Ravens Run, Cincinnati,OH,  45244,,,,,,
662,7158 Paddison Rd, Cincinnati,OH,  45230,,,,,,
663,7160 Woodridge Dr, Cincinnati,OH,  45230,,,,,,
664,7169 Anderson Woods Dr, Cincinnati,OH,  45244,,,,,,
665,7172 Beechmont Ave, Cincinnati,OH,  45230,,,,,,
666,7178 Regiment Dr, Cincinnati,OH,  45244,,,,,,
667,7181 Royalgreen Dr, Cincinnati,OH,  45244,,,,,,
668,7181 Treeridge Dr, Cincinnati,OH,  45244,,,,,,
669,7184 Royalgreen Dr, Cincinnati,OH,  45244,,,,,,
670,7189 Grantham Way, Cincinnati,OH,  45230,,,,,,
671,7193 Anderson Woods Dr, Cincinnati,OH,  45244,,,,,,
672,7199 Lamplite Ct, Cincinnati,OH,  45244,,,,,,
673,7207 Regiment Dr, Cincinnati,OH,  45244,,,,,,
674,7213 Bluecrest Dr, Cincinnati,OH,  45230,,,,,,
675,7220 Smokey Woods Ln, Cincinnati,OH,  45230,,,,,,
676,7228 Gammwell Dr, Cincinnati,OH,  45230,,,,,,
677,7251 Treeridge Dr, Cincinnati,OH,  45244,,,,,,
678,7252 Royalgreen Dr, Cincinnati,OH,  45244,,,,,,
679,7267 Lawyer Rd, Cincinnati,OH,  45244,,,,,,
680,7274 Royalgreen Dr, Cincinnati,OH,  45244,,,,,,
681,7284 Treeridge Dr, Cincinnati,OH,  45244,,,,,,
682,Cincinnati, OH 45255,OH, USA,,,,,,
683,7328 Blue Boar Dr, Cincinnati,OH,  45230,,,,,,
684,7329 Ticonderoga Ct, Cincinnati,OH,  45230,,,,,,
685,7343 Ridgepoint Dr, Cincinnati,OH,  45230,,,,,,
686,7346 Beechmont Ave, Cincinnati,OH,  45230,,,,,,
687,735 Cedar Crest Ln, Cincinnati,OH,  45230,,,,,,
688,735 Dunwoodie Dr, Cincinnati,OH,  45230,,,,,,
689,7369 Woodcroft Dr, Cincinnati,OH,  45230,,,,,,
690,7370 Ridgepoint Dr, Cincinnati,OH,  45230,,,,,,
691,7377 Woodcroft Dr, Cincinnati,OH,  45230,,,,,,
692,7379 Kennebel Ln, Cincinnati,OH,  45244,,,,,,
693,7380 Gungadin Dr, Cincinnati,OH,  45230,,,,,,
694,7382 Ridgepoint Dr, Cincinnati,OH,  45230,,,,,,
695,7390 Ridgepoint Dr, Cincinnati,OH,  45230,,,,,,
696,7394 Ridgepoint Dr, Cincinnati,OH,  45230,,,,,,
697,740 Asbury Rd, Cincinnati,OH,  45255,,,,,,
698,7400 Lawyer Rd, Cincinnati,OH,  45244,,,,,,
699,7404 Etoncross Ct, Cincinnati,OH,  45244,,,,,,
700,7404 Indiancreek Rd, Cincinnati,OH,  45255,,,,,,
701,7404 Wallingford Dr, Cincinnati,OH,  45244,,,,,,
702,7416 Ayers Rd, Cincinnati,OH,  45255,,,,,,
703,7416 Gungadin Dr, Cincinnati,OH,  45230,,,,,,
704,7424 Jager Ct, Cincinnati,OH,  45230,,,,,,
705,MOUNT WASHING, OH 45230,OH, USA,,,,,,
707,7467 Etoncross Ct, Cincinnati,OH,  45244,,,,,,
708,7471 Kingstonhill Ct, Cincinnati,OH,  45255,,,,,,
709,7473 Mountfort Ct, Cincinnati,OH,  45244,,,,,,
710,7487 Ginger Ln, Cincinnati,OH,  45244,,,,,,
