"srvy_address","strsegid","geo_address","lat","long","geo_address_type","geo_accuracy","State","County","City","Name","RegionID","dist","cell_id","lat_cell","long_cell","hood","hood_id"
"RIVER RD & GRACELY DR, Cincinnati, OH, USA","1147510070515390519457","RIVER RD & GRACELY DR, Cincinnati, OH, USA",39.076535,-84.611455,"locality,political","locality","OH","Hamilton","Cincinnati","Riverside",203181,0.149951028698814,1080012,39.075979267096,-84.6115651836741,"Riverside",203181
"LANG ST & E CLIFTON AV, Cincinnati, OH, USA","3307188258633073062686","LANG ST & E CLIFTON AV, Cincinnati, OH, USA",39.115317,-84.513742,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.0939114955754893,650029,39.1142480461222,-84.5144190306687,"Over-The-Rhine",202750
"MAD ANTHONY ST & CHASE AV, Cincinnati, OH, USA","2971421012829718200141","MAD ANTHONY ST & CHASE AV, Cincinnati, OH, USA",39.163193,-84.538155,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.0957835903107517,760051,39.1637509691681,-84.5392703753223,"Northside",274791
"E MEHRING WY & MEHRING WY, Cincinnati, OH, USA","3347646541633485675519","E MEHRING WY & MEHRING WY, Cincinnati, OH, USA",39.095866,-84.511705,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.0557907195220334,640021,39.0962475068021,-84.5121598176891,"Central Business District",273189
"CHASE AV & FERGUS ST, Cincinnati, OH, USA","2971181012329714210128","CHASE AV & FERGUS ST, Cincinnati, OH, USA",39.163154,-84.537658,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.116374059049435,750051,39.1637509255482,-84.5370111621002,"Northside",274791
"REEDY ST & E COURT ST, Cincinnati, OH, USA","3359449907233594849601","REEDY ST & E COURT ST, Cincinnati, OH, USA",39.107262,-84.505421,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.198595026862526,610026,39.1074956855537,-84.5053821788396,"Central Business District",273189
"KIRBY AV & COLERAIN AV, Cincinnati, OH, USA","2801070140928017240563","KIRBY AV & COLERAIN AV, Cincinnati, OH, USA",39.193432,-84.572867,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Airy",274620,0.00915933444111845,910064,39.1929964145991,-84.5731585722813,"Mt. Airy",274620
"CHASE AV & LANGLAND ST, Cincinnati, OH, USA","2970657017429707980158","CHASE AV & LANGLAND ST, Cincinnati, OH, USA",39.165769,-84.551634,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.0707488580863752,810052,39.1660005350029,-84.5505664413975,"Northside",274791
"CHASE AV & HAMILTON AV, Cincinnati, OH, USA","2970134022929702880212","CHASE AV & HAMILTON AV, Cincinnati, OH, USA",39.163154,-84.537658,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.116374059049435,750051,39.1637509255482,-84.5370111621002,"Northside",274791
"EDWARDS RD & MADISON RD, Cincinnati, OH, USA","4067558311940679913390","EDWARDS RD & MADISON RD, Cincinnati, OH, USA",39.142482,-84.443064,"locality,political","locality","OH","Hamilton","Cincinnati","Hyde Park",201414,0.151860510693302,330042,39.1434596922079,-84.4421242452268,"Hyde Park",201414
"ROCKLAND AV & BENNEVILLE ST, Cincinnati, OH, USA","4692825179446931251762","ROCKLAND AV & BENNEVILLE ST, Cincinnati, OH, USA",39.087804,-84.387377,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.134771840987532,90017,39.0871515879733,-84.3879032331346,"Mt. Washington",274624
"MAIN ST & E 5TH ST, Cincinnati, OH, USA","3358211756333586687659","MAIN ST & E 5TH ST, Cincinnati, OH, USA",39.102361,-84.505034,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.0902369632075168,610024,39.1029956815969,-84.5053821788502,"Central Business District",273189
"W 9TH ST TO I-75 NB ACCS RAMP & MOUND ST, Cincinnati, OH, USA","3314223842233142628725","W 9TH ST TO I-75 NB ACCS RAMP & MOUND ST, Cincinnati, OH, USA",39.107588,-84.523417,"locality,political","locality","OH","Hamilton","Cincinnati","West End",276647,0.0915470331980945,690026,39.1074996969637,-84.5234558830383,"West End",276647
"KROGER AV & DELTA AV, Cincinnati, OH, USA","4099457482042395615006","KROGER AV & DELTA AV, Cincinnati, OH, USA",39.121952,-84.436011,"locality,political","locality","OH","Hamilton","Cincinnati","Hyde Park",201414,0.0993627308476626,300032,39.1209537915082,-84.4353466141596,"Columbia-Tusculum",273334
"ROCKLAND AV & BENNEVILLE ST, Cincinnati, OH, USA","4692497182746928251794","ROCKLAND AV & BENNEVILLE ST, Cincinnati, OH, USA",39.087804,-84.387377,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.134771840987532,90017,39.0871515879733,-84.3879032331346,"Mt. Washington",274624
"COLUMBIA PKWY & MCDOWELL ST, Cincinnati, OH, USA","4098756256740988512507","COLUMBIA PKWY & MCDOWELL ST, Cincinnati, OH, USA",39.1164,-84.437405,"locality,political","locality","OH","Hamilton","Cincinnati","Columbia-Tusculum",273334,0.10578034435729,310030,39.1164557947662,-84.4376058244373,"Columbia-Tusculum",273334
"VICTORIA AV & VICTORIA LN, Cincinnati, OH, USA","4242777093442427941543","VICTORIA AV & VICTORIA LN, Cincinnati, OH, USA",39.142272,-84.429642,"locality,political","locality","OH","Hamilton","Cincinnati","Hyde Park",201414,0.200034130339318,270041,39.1411975228181,-84.4285689840927,"Hyde Park",201414
"ROGERS PARK PL & MONTGOMERY RD, Cincinnati, OH, USA","4515083815445152448238","ROGERS PARK PL & MONTGOMERY RD, Cincinnati, OH, USA",39.143837,-84.470086,"locality,political","locality","OH","Hamilton","Cincinnati","Evanston",200632,0.10981283075634,450042,39.1434793183571,-84.46923478006,"Evanston",200632
"LANG ST & WALNUT ST, Cincinnati, OH, USA","3306631250233069582202","LANG ST & WALNUT ST, Cincinnati, OH, USA",39.115317,-84.513742,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.0939114955754893,650029,39.1142480461222,-84.5144190306687,"Over-The-Rhine",202750
"LANG ST & WALNUT ST, Cincinnati, OH, USA","3306727168533069582202","LANG ST & WALNUT ST, Cincinnati, OH, USA",39.115317,-84.513742,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.0939114955754893,650029,39.1142480461222,-84.5144190306687,"Over-The-Rhine",202750
"WELLS ST & WARSAW AV, Cincinnati, OH, USA","2871378115128713932368","WELLS ST & WARSAW AV, Cincinnati, OH, USA",39.103189,-84.57014,"locality,political","locality","OH","Hamilton","Cincinnati","East Price Hill",273561,0.0699712921697818,900024,39.1029969460169,-84.5708993592513,"East Price Hill",273561
"BLUESPRUCE LN & BELMONT AV, Cincinnati, OH, USA","2794280377027950053412","BLUESPRUCE LN & BELMONT AV, Cincinnati, OH, USA",39.194165,-84.550998,"locality,political","locality","OH","Hamilton","Cincinnati","College Hill",200100,0.11497361990807,810065,39.1952505614065,-84.5505664413938,"College Hill",200100
"HOME CITY AV & ELCO ST, Cincinnati, OH, USA","1156911399611573473336","HOME CITY AV & ELCO ST, Cincinnati, OH, USA",39.114836,-84.693148,"locality,political","locality","OH","Hamilton","Cincinnati","Sayler Park",203392,0.13142631598781,1440029,39.1141515931841,-84.6928967308589,"Sayler Park",203392
"HERSCHEL AV & AULT WOODS LN, Cincinnati, OH, USA","4233552862042436309379","HERSCHEL AV & AULT WOODS LN, Cincinnati, OH, USA",39.130041,-84.422904,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Lookout",274623,0.0920029947195865,240036,39.129940844671,-84.4217913553968,"Mt. Lookout",274623
"MEARS AV & GLADE AV, Cincinnati, OH, USA","4692830916146934659087","MEARS AV & GLADE AV, Cincinnati, OH, USA",39.087733,-84.386315,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.106254066420608,80017,39.0871486234614,-84.3856440263767,"Mt. Washington",274624
"WARSAW AV & FAIRBANKS AV, Cincinnati, OH, USA","2871378115128717001122","WARSAW AV & FAIRBANKS AV, Cincinnati, OH, USA",39.109837,-84.560733,"locality,political","locality","OH","Hamilton","Cincinnati","East Price Hill",273561,0.0752956333916025,860027,39.1097489577524,-84.5618625071345,"East Price Hill",273561
"PRINCIPIO AV & HERSCHEL AV, Cincinnati, OH, USA","4233246789642334478093","PRINCIPIO AV & HERSCHEL AV, Cincinnati, OH, USA",39.130041,-84.422904,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Lookout",274623,0.0920029947195865,240036,39.129940844671,-84.4217913553968,"Mt. Lookout",274623
"W 5TH ST & VINE ST, Cincinnati, OH, USA","3317288744233577527461","W 5TH ST & VINE ST, Cincinnati, OH, USA",39.100477,-84.517815,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.151160332023318,670023,39.1007489496279,-84.5189374568186,"Central Business District",273189
"EGGLESTON AV & E PETE ROSE WY, Cincinnati, OH, USA","3350899794133512527675","EGGLESTON AV & E PETE ROSE WY, Cincinnati, OH, USA",39.107155,-84.507773,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.126275329013373,620026,39.1074963395879,-84.5076413917421,"Central Business District",273189
"CENTRAL AV & W 7TH ST, Cincinnati, OH, USA","3315314804233157548120","CENTRAL AV & W 7TH ST, Cincinnati, OH, USA",39.103148,-84.517252,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.0997335247522626,660024,39.1029985156525,-84.5166782437379,"Central Business District",273189
"PINERIDGE AV & PAXTON AV, Cincinnati, OH, USA","4239776821242398248661","PINERIDGE AV & PAXTON AV, Cincinnati, OH, USA",39.13475,-84.434342,"locality,political","locality","OH","Hamilton","Cincinnati","Hyde Park",201414,0.0910463672666242,300038,39.1344537992279,-84.4353466141056,"Hyde Park",201414
"COPELEN ST & E MCMILLAN ST, Cincinnati, OH, USA","3703452635437035376342","COPELEN ST & E MCMILLAN ST, Cincinnati, OH, USA",39.124886,-84.491791,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.20431160173057,550034,39.1254908608637,-84.4918269023792,"Walnut Hills",204112
"NIXON ST & JEFFERSON AV, Cincinnati, OH, USA","3287420089333879360841","NIXON ST & JEFFERSON AV, Cincinnati, OH, USA",39.137823,-84.510406,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.115178133398063,630039,39.1367469759348,-84.5099006046222,"Clifton",200052
"EDEN AV & E MARTIN LUTHER KING JR DR, Cincinnati, OH, USA","3389661985833896880130","EDEN AV & E MARTIN LUTHER KING JR DR, Cincinnati, OH, USA",39.139709,-84.505136,"locality,political","locality","OH","Hamilton","Cincinnati","Corryville",200172,0.115554860574437,610040,39.1389957131674,-84.5053821787652,"Corryville",200172
"EZZARD CHARLES DR & CUTTER ST, Cincinnati, OH, USA","3313460045033138530411","EZZARD CHARLES DR & CUTTER ST, Cincinnati, OH, USA",39.104321,-84.525951,"locality,political","locality","OH","Hamilton","Cincinnati","West End",276647,0.0933274993281623,700025,39.1052500001309,-84.52571509619,"West End",276647
"HAMILTON AV & LINGO ST, Cincinnati, OH, USA","2970179005629702249893","HAMILTON AV & LINGO ST, Cincinnati, OH, USA",39.162233,-84.536914,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.0728175939638783,750050,39.1615009235045,-84.537011162102,"Northside",274791
"MOLINE CT & HAMILTON AV, Cincinnati, OH, USA","2970284906229702969364","MOLINE CT & HAMILTON AV, Cincinnati, OH, USA",39.161052,-84.539368,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.100985654941492,760050,39.1615009671237,-84.5392703753239,"Northside",274791
"YOUNG ST & DORCHESTER AV, Cincinnati, OH, USA","3369336344533693703694","YOUNG ST & DORCHESTER AV, Cincinnati, OH, USA",39.112344,-84.506813,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Auburn",274621,0.0966922906650254,620028,39.1119963435631,-84.507641391732,"Mt. Auburn",274621
"E LIBERTY ST & VINE ST, Cincinnati, OH, USA","3306547170733067271685","E LIBERTY ST & VINE ST, Cincinnati, OH, USA",39.13037,-84.509489,"locality,political","locality","OH","Hamilton","Cincinnati","Corryville",200172,0.129281999801294,630036,39.1299969699657,-84.5099006046367,"Corryville",200172
"HEREFORD ST & VINE ST, Cincinnati, OH, USA","3839336915338306629103","HEREFORD ST & VINE ST, Cincinnati, OH, USA",39.191702,-84.482892,"locality,political","locality","OH","Hamilton","Cincinnati","Carthage",199885,0.120587423950508,510063,39.190736814366,-84.4827900523868,"Carthage",199885
"PAXTON AV & WASSON RD, Cincinnati, OH, USA","4240196265342403622750","PAXTON AV & WASSON RD, Cincinnati, OH, USA",39.151469,-84.420727,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.155370825275279,240046,39.1524408553979,-84.421791355311,"Oakley",202657
"TRACEY DR & TRACEY DR TERM E OF BRAZEE ST, Cincinnati, OH, USA","4251992642342633267423","TRACEY DR & TRACEY DR TERM E OF BRAZEE ST, Cincinnati, OH, USA",39.155257,-84.427863,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.054151437066658,270047,39.1546975298984,-84.4285689840395,"Oakley",202657
"W 12TH ST & CENTRAL AV, Cincinnati, OH, USA","3315025973433150409633","W 12TH ST & CENTRAL AV, Cincinnati, OH, USA",39.107354,-84.52114,"locality,political","locality","OH","Hamilton","Cincinnati","West End",276647,0.0680388821182887,680026,39.1074993481455,-84.5211966699107,"West End",276647
"W CORRY ST & VINE ST, Cincinnati, OH, USA","3378217760633784677579","W CORRY ST & VINE ST, Cincinnati, OH, USA",39.15089,-84.509976,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.100082984924661,630045,39.1502469878526,-84.5099006045931,"Avondale",199345
"LEHIGH AV & BENNEVILLE ST, Cincinnati, OH, USA","4692525205046925392171","LEHIGH AV & BENNEVILLE ST, Cincinnati, OH, USA",39.088823,-84.38841,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.191600732818425,90018,39.0894015884105,-84.3879032331294,"Mt. Washington",274624
"PULLAN AV & LANGLAND ST, Cincinnati, OH, USA","2980753109629808861103","PULLAN AV & LANGLAND ST, Cincinnati, OH, USA",39.165729,-84.537892,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.170578752284083,750052,39.166000927591,-84.5370111620983,"Northside",274791
"GARRARD AV & HOPPLE ST, Cincinnati, OH, USA","2950106031729501580646","GARRARD AV & HOPPLE ST, Cincinnati, OH, USA",39.136925,-84.537824,"locality,political","locality","OH","Hamilton","Cincinnati","Camp Washington",199841,0.206386910343903,750039,39.1367509009735,-84.5370111621222,"Camp Washington",199841
"ERIE AV & WINONA TER, Cincinnati, OH, USA","4763366718547634967173","ERIE AV & WINONA TER, Cincinnati, OH, USA",39.157716,-84.389612,"locality,political","locality","OH","Hamilton","Cincinnati","Madisonville",201948,0.168681087045429,100048,39.156904523845,-84.3901624399105,"Madisonville",201948
"AULT PARK AV & ERIE AV, Cincinnati, OH, USA","4555112129745554481890","AULT PARK AV & ERIE AV, Cincinnati, OH, USA",39.157716,-84.389612,"locality,political","locality","OH","Hamilton","Cincinnati","Madisonville",201948,0.168681087045429,100048,39.156904523845,-84.3901624399105,"Madisonville",201948
"SCHILLER ST & SYCAMORE ST, Cincinnati, OH, USA","3367790204733680232025","SCHILLER ST & SYCAMORE ST, Cincinnati, OH, USA",39.113827,-84.510759,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Auburn",274621,0.148960628654272,630029,39.1142469560116,-84.5099006046706,"Mt. Auburn",274621
"E 6TH ST & TIMES AL, Cincinnati, OH, USA","3357792799733579958031","E 6TH ST & TIMES AL, Cincinnati, OH, USA",39.103526,-84.506135,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.0902369632075168,610024,39.1029956815969,-84.5053821788502,"Central Business District",273189
"PERIGNON PL & PERIGNON PL TERM NW OF STANLEY AV, Cincinnati, OH, USA","4229794335642205194139","PERIGNON PL & PERIGNON PL TERM NW OF STANLEY AV, Cincinnati, OH, USA",39.119457,-84.431206,"locality,political","locality","OH","Hamilton","Cincinnati","Columbia-Tusculum",273334,0.183305232189225,280031,39.1186996476669,-84.4308281940424,"Columbia-Tusculum",273334
"TELFORD ST & LUDLOW AV, Cincinnati, OH, USA","3275236300632854752957","TELFORD ST & LUDLOW AV, Cincinnati, OH, USA",39.143677,-84.520597,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.120301448205502,680042,39.1434993806495,-84.5211966698527,"Clifton",200052
"ROE ST & WHETSEL AV, Cincinnati, OH, USA","4751564656247517316530","ROE ST & WHETSEL AV, Cincinnati, OH, USA",39.155808,-84.39495,"locality,political","locality","OH","Hamilton","Cincinnati","Madisonville",201948,0.0515416143363676,120048,39.1569102377854,-84.3946808543378,"Madisonville",201948
"RACE ST & W 13TH ST, Cincinnati, OH, USA","3316235079633163070379","RACE ST & W 13TH ST, Cincinnati, OH, USA",39.109203,-84.516674,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.196820790824469,660027,39.1097485217258,-84.5166782437256,"Over-The-Rhine",202750
"PINEHURST AV & ERIE AV, Cincinnati, OH, USA","4244344107442443791369","PINEHURST AV & ERIE AV, Cincinnati, OH, USA",39.157716,-84.389612,"locality,political","locality","OH","Hamilton","Cincinnati","Madisonville",201948,0.168681087045429,100048,39.156904523845,-84.3901624399105,"Madisonville",201948
"WHETSEL AV & MADISON RD, Cincinnati, OH, USA","4761757833647621028301","WHETSEL AV & MADISON RD, Cincinnati, OH, USA",39.159658,-84.393208,"locality,political","locality","OH","Hamilton","Cincinnati","Madisonville",201948,0.0899269701523435,110049,39.1591574031503,-84.3924216470266,"Madisonville",201948
"ROBERTSON AV & 33RD AV, Cincinnati, OH, USA","4259772684442500996808","ROBERTSON AV & 33RD AV, Cincinnati, OH, USA",39.152577,-84.434401,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.13993022394018,300046,39.1524538094936,-84.4353466140335,"Oakley",202657
"COLMAR LN & SUNFIELD DR, Cincinnati, OH, USA","4014079485740141625752","COLMAR LN & SUNFIELD DR, Cincinnati, OH, USA",39.205691,-84.453886,"locality,political","locality","OH","Hamilton","Cincinnati","Roselawn",203265,0.0356141675024995,380070,39.2064686754727,-84.4534202993047,"Roselawn",203265
