"address_x","lat","long","age","community_council_neighborhood","cpd_neighborhood","crashdate","crashlocation","crashseverity","crashseverityid","datecrashreported","dayofweek","gender","injuries","instanceid","lightconditionsprimary","localreportno","mannerofcrash","roadconditionsprimary","roadcontour","roadsurface","sna_neighborhood","typeofperson","weather","zip","injury_type_num","cost","dist","cell_id","lat_cell","long_cell","hood","hood_id"
"13XX LINN ST",39.109491,-84.527893,"26-30","N/A","N/A","05/12/2014 04:30:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"05/12/2014 07:00:00 PM +0000","MON","F - FEMALE","3 - NON-INCAPACITATING","3CC95E44-22E4-43F7-B848-3D72B36CFDD1","1 - DAYLIGHT","145003633","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","N/A","P - PEDESTRIAN","1 - CLEAR","45203",3,0.304,0.162080535389663,710027,39.1097502658455,-84.5279743093507,"West End",276647
"5XX CENTRAL AV",39.101032,-84.519599,"61-70","N/A","N/A","06/26/2018 05:13:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"06/26/2018 07:12:05 PM +0000","TUE","M - MALE","2 - POSSIBLE","BFBECAC6-14AB-4527-BA76-C4DC52BCB130","1 - DAYLIGHT","185008913","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","2 - CLOUDY","45203",2,1.103,0.122208332178405,670023,39.1007489496279,-84.5189374568186,"Central Business District",273189
"2XX VINE ST",39.097774,-84.511114,"UNKNOWN","DOWNTOWN","C. B. D. / RIVERFRONT","01/17/2018 05:07:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"01/17/2018 05:08:00 PM +0000","WED","","3 - NON-INCAPACITATING","20AB777D-32EB-4398-99EB-11758A6C2607","1 - DAYLIGHT","185000912","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","DOWNTOWN","P - PEDESTRIAN","1 - CLEAR","45202",3,0.304,0.115850232809009,640022,39.0984975088131,-84.5121598176844,"Central Business District",273189
"50XX HAWAIIAN TE",39.183033,-84.563209,"UNDER 18","N/A","N/A","10/11/2013 06:36:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"10/11/2013 06:37:00 PM +0000","FRI","M - MALE","3 - NON-INCAPACITATING","3AFEAC34-8800-46E5-AFE1-D783F2C1DE5E","1 - DAYLIGHT","135011027","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","4 - CURVE GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45223",3,0.304,0.111424406985118,870060,39.183998588076,-84.5641217202526,"Mt. Airy",274620
"64XX BEECHMONT AV",39.086761,-84.380376,"51-60","N/A","N/A","12/04/2016 09:15:00 AM +0000","02 - FOUR-WAY INTERSECTION","3 - PROPERTY DAMAGE ONLY (PDO)",3,"12/04/2016 09:17:00 AM +0000","SUN","F - FEMALE","1 - NO INJURY / NONE REPORTED","6B5A1992-062D-4794-A31F-D93E7AE1772A","1 - DAYLIGHT","165020146","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","2 - CLOUDY","45230",1,10.082,0.119243650418859,60017,39.0871425636508,-84.3811256134376,"Mt. Washington",274624
"14XX BANK ST",39.115138,-84.539346,"51-60","N/A","N/A","05/01/2014 09:00:00 AM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"05/01/2014 09:02:00 AM +0000","THU","F - FEMALE","3 - NON-INCAPACITATING","B2EEEF37-D55A-4AA3-A870-E82692823D88","1 - DAYLIGHT","145003290","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45214",3,0.304,0.113386905500831,760029,39.1142509240135,-84.539270375357,"West End",276647
"36XX WARSAW AV",39.110111,-84.570051,"61-70","N/A","N/A","11/28/2016 05:20:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"11/28/2016 05:21:00 PM +0000","MON","F - FEMALE","2 - POSSIBLE","12D34C39-A47D-447F-8541-E75E655A9A94","4 - DARK - LIGHTED ROADWAY","165019814","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45205",2,1.103,0.113823035181795,900027,39.1097469520131,-84.5708993592572,"East Price Hill",273561
"42XX RIDGE AV",39.154186,-84.422926,"OVER 70","N/A","N/A","03/10/2014 01:35:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"03/10/2014 01:35:00 PM +0000","MON","M - MALE","4 - INCAPACITATING","39CDFA15-7B6A-47F2-815F-3CDF019F0BD8","1 - DAYLIGHT","145001944","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45209",4,0.141,0.152156957726377,250047,39.1546931245621,-84.4240505647381,"Oakley",202657
"41XX READING RD",39.157971,-84.474615,"UNDER 18","PADDOCK HILLS","PADDOCK  HILLS","04/24/2018 02:50:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"04/24/2018 02:55:00 PM +0000","TUE","F - FEMALE","3 - NON-INCAPACITATING","73764F33-B4ED-44AC-A596-7853B14F9C8C","1 - DAYLIGHT","185005672","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","4 - CURVE GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","NORTH AVONDALE - PADDOCK HILLS","P - PEDESTRIAN","4 - RAIN","45229",3,0.304,0.125495735628066,470048,39.1569819892313,-84.4737532038496,"North Avondale",274686
"25XX CLIFTON AV",39.129501,-84.520928,"61-70","CUF - HEIGHTS","FAIRVIEW","08/16/2018 09:27:52 PM +0000","03 - T-INTERSECTION","2 - INJURY",2,"08/16/2018 09:52:09 PM +0000","THU","F - FEMALE","3 - NON-INCAPACITATING","774CFB46-0C75-4635-A4BB-3109A052DC09","4 - DARK - LIGHTED ROADWAY","185011453","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","CUF","P - PEDESTRIAN","4 - RAIN","45219",3,0.304,0.194041347980605,680036,39.1299993684835,-84.5211966698744,"CUF",273417
"24XX HARRISON AV",39.139523,-84.581201,"41-50","N/A","N/A","05/16/2014 06:42:00 PM +0000","03 - T-INTERSECTION","2 - INJURY",2,"05/16/2014 06:42:00 PM +0000","FRI","M - MALE","2 - POSSIBLE","6F2530D9-324D-4BDE-B239-60C1A0493E43","1 - DAYLIGHT","145003764","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45211",2,1.103,0.0616171144703874,950040,39.1389934889355,-84.5821954235805,"Westwood",204284
"38XX PRESIDENT",39.15417,-84.559452,"18-25","N/A","N/A","03/07/2015 01:35:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"03/07/2015 01:41:00 PM +0000","SAT","F - FEMALE","2 - POSSIBLE","57242C88-045C-49FB-9E76-13CDE5D09040","1 - DAYLIGHT","155003277","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45225",2,1.103,0.160280133644124,850047,39.1547493907637,-84.5596032940451,"South Cumminsville",275423
"9XX W MCMILLAN ST",39.125418,-84.488719,"41-50","WALNUT HILLS","WALNUT HILLS","06/24/2016 11:06:03 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"06/24/2016 11:20:28 PM +0000","FRI","M - MALE","4 - INCAPACITATING","E3344502-4F8D-475E-A729-56B5265E41D6","4 - DARK - LIGHTED ROADWAY","165009886","6 - ANGLE","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","WALNUT HILLS","P - PEDESTRIAN","1 - CLEAR","45219",4,0.141,0.166046621996596,540034,39.1254899014879,-84.4895676898371,"Walnut Hills",204112
"W MCMILLAN ST",39.128941,-84.520606,"18-25","N/A","N/A","06/20/2013 07:29:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"06/20/2013 07:29:00 AM +0000","THU","F - FEMALE","3 - NON-INCAPACITATING","A6DB1149-07AF-409F-AA43-0330F393F328","1 - DAYLIGHT","135007472","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","N/A","P - PEDESTRIAN","1 - CLEAR","45219",3,0.304,0.194041347980605,680036,39.1299993684835,-84.5211966698744,"CUF",273417
"20XX CENTRAL PY",39.119332,-84.523341,"61-70","N/A","N/A","02/15/2018 02:08:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"02/15/2018 02:08:00 PM +0000","THU","M - MALE","2 - POSSIBLE","DA233C3E-19DD-4681-9262-B4B9537AEAD8","1 - DAYLIGHT","185002295","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45214",2,1.103,0.118957669819715,690031,39.1187497071708,-84.5234558830214,"Over-The-Rhine",202750
"1XX E 5TH ST",39.101842,-84.511321,"UNDER 18","N/A","N/A","07/04/2014 07:14:00 PM +0000","09 - CROSSOVER","2 - INJURY",2,"07/04/2014 07:15:00 PM +0000","FRI","M - MALE","3 - NON-INCAPACITATING","EEE1985F-F819-4C86-8D2C-0338D26BDD0D","1 - DAYLIGHT","145005651","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","N/A","P - PEDESTRIAN","1 - CLEAR","45202",3,0.304,0.129375284706794,640023,39.1007475108233,-84.5121598176799,"Central Business District",273189
"81XX DALY RD",39.216601,-84.530818,"31-40","COLLEGE HILL","COLLEGE  HILL","12/09/2017 07:09:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"12/09/2017 07:10:00 PM +0000","SAT","M - MALE","3 - NON-INCAPACITATING","07B19497-1052-4E74-B813-5A88A7EDD3A0","4 - DARK - LIGHTED ROADWAY","175018820","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","03 - SNOW","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","COLLEGE HILL","P - PEDESTRIAN","6 - SNOW","45224",3,0.304,0.141585402020321,730074,39.2155007541559,-84.5324927356171,"College Hill",200100
"48XX READING RD",39.174355,-84.466457,"26-30","N/A","N/A","03/14/2014 05:50:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"03/14/2014 06:30:00 AM +0000","FRI","M - MALE","2 - POSSIBLE","98129F27-3DAC-499A-ADBA-8F82CCFD7324","2 - DAWN","145002038","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45237",2,1.103,0.211524356113764,440056,39.1749779461206,-84.4669755681551,"Bond Hill",199607
"13XX CLAY ST",39.110531,-84.513519,"41-50","OTR","OVER-THE-RHINE","05/25/2017 10:00:00 AM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"05/25/2017 11:32:46 AM +0000","THU","M - MALE","2 - POSSIBLE","1625DF92-F82A-4AB1-986E-43F7A476D232","1 - DAYLIGHT","175007827","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","OVER-THE-RHINE","P - PEDESTRIAN","2 - CLOUDY","45202",2,1.103,0.19256559898794,650027,39.1097480420928,-84.5144190306774,"Over-The-Rhine",202750
"26XX READING RD",39.128777,-84.498266,"41-50","AVONDALE","AVONDALE","07/24/2018 09:15:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"07/24/2018 09:15:00 PM +0000","TUE","M - MALE","4 - INCAPACITATING","6D985FA2-2D57-4F6F-9C87-4D55FCE40AB4","4 - DARK - LIGHTED ROADWAY","185010295","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","AVONDALE","P - PEDESTRIAN","2 - CLOUDY","45206",4,0.141,0.111451688835775,580035,39.1277434792782,-84.4986045403493,"Walnut Hills",204112
"2XX MCCORMICK PL",39.125641,-84.507073,"26-30","MOUNT AUBURN","MOUNT  AUBURN","06/16/2017 09:06:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"06/19/2017 06:20:00 PM +0000","FRI","F - FEMALE","2 - POSSIBLE","747E9023-89A0-4537-B8F7-EE99AB9377C6","5 - DARK – ROADWAY NOT LIGHTED","175009183","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","2 - STRAIGHT GRADE","1 - CONCRETE","MT. AUBURN","P - PEDESTRIAN","1 - CLEAR","45219",2,1.103,0.100618512703866,620034,39.1254963554707,-84.5076413917015,"Mt. Auburn",274621
"36XX MONTGOMERY RD",39.144808,-84.470069,"UNDER 18","N/A","N/A","10/03/2014 08:40:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"10/03/2014 08:43:00 AM +0000","FRI","F - FEMALE","3 - NON-INCAPACITATING","2955768B-9CEE-40BB-BE94-93719ABFFEA1","1 - DAYLIGHT","145009507","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45207",3,0.304,0.113390210814365,450043,39.1457293200554,-84.4692347800517,"Evanston",200632
"43XX RIDGE AV",39.154233,-84.422555,"18-25","N/A","N/A","10/17/2017 07:25:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"10/17/2017 07:31:00 PM +0000","TUE","M - MALE","2 - POSSIBLE","2F2AB58D-6F49-4168-B2E8-FFADEE3B5FFC","4 - DARK - LIGHTED ROADWAY","175016431","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45209",2,1.103,0.110438990607047,240047,39.1546908564684,-84.4217913553024,"Oakley",202657
"77XX GREENLAND PL",39.202811,-84.460059,"41-50","ROSELAWN","ROSELAWN","08/25/2017 09:40:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"08/25/2017 09:50:00 PM +0000","FRI","M - MALE","2 - POSSIBLE","E2A360B6-404C-497D-8453-3831D3A702F0","4 - DARK - LIGHTED ROADWAY","175012738","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","ROSELAWN","P - PEDESTRIAN","1 - CLEAR","45237",2,1.103,0.153477735678031,410068,39.2019735156111,-84.4601979332404,"Roselawn",203265
"58XX GLENWAY AV",39.136933,-84.614377,"18-25","WESTWOOD","WESTWOOD","09/05/2017 08:45:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"09/05/2017 08:48:00 PM +0000","TUE","M - MALE","2 - POSSIBLE","ACFDDB21-F034-4FAE-B38E-6EBB3EE7D5F5","4 - DARK - LIGHTED ROADWAY","175013390","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","WESTWOOD","P - PEDESTRIAN","1 - CLEAR","45238",2,1.103,0.150861097212659,1090039,39.1367279176773,-84.6138243956056,"Westwood",204284
"8XX BEECHER ST",39.133243,-84.487702,"41-50","WALNUT HILLS","WALNUT HILLS","12/23/2014 03:41:00 PM +0000","10 - DRIVEWAY/ALLEY ACCESS","2 - INJURY",2,"12/23/2014 03:41:00 PM +0000","TUE","M - MALE","2 - POSSIBLE","4901ED4B-0D6A-437E-AA35-35F6F616869C","1 - DAYLIGHT","145013558","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","WALNUT HILLS","P - PEDESTRIAN","4 - RAIN","45206",2,1.103,0.108528537343672,530037,39.1322389040826,-84.4873084773369,"Walnut Hills",204112
"30XX READING",39.133467,-84.496649,"51-60","AVONDALE","AVONDALE","03/18/2014 10:30:19 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"03/18/2014 10:42:59 PM +0000","TUE","M - MALE","3 - NON-INCAPACITATING","3E5C7FE4-4F2F-400E-95AD-E025B001C65E","4 - DARK - LIGHTED ROADWAY","145002167","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","AVONDALE","P - PEDESTRIAN","1 - CLEAR","45206",3,0.304,0.155582463186011,570038,39.1344926564727,-84.4963453276164,"Avondale",199345
"30XX READING RD",39.134197,-84.497247,"51-60","N/A","N/A","10/18/2013 10:29:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"10/18/2013 10:29:00 PM +0000","FRI","M - MALE","4 - INCAPACITATING","BB84BB1F-FAF8-4CD1-A249-3731BB5A6977","4 - DARK - LIGHTED ROADWAY","135011220","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45206",4,0.141,0.155582463186011,570038,39.1344926564727,-84.4963453276164,"Avondale",199345
"21XX AUBURN AV",39.120288,-84.512033,"51-60","MOUNT AUBURN","MOUNT  AUBURN","07/28/2017 07:05:00 AM +0000","03 - T-INTERSECTION","2 - INJURY",2,"07/28/2017 07:05:00 AM +0000","FRI","F - FEMALE","2 - POSSIBLE","19736F5D-D25A-4715-8FCC-C311639DC54D","2 - DAWN","175011207","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","3 - BRICK/BLOCK","MT. AUBURN","P - PEDESTRIAN","4 - RAIN","45219",2,1.103,0.127618189118605,640032,39.1209975288818,-84.5121598176384,"Mt. Auburn",274621
"1XX E 2ND ST",39.098288,-84.51017,"18-25","N/A","N/A","08/10/2014 02:13:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"08/10/2014 02:14:00 AM +0000","SUN","F - FEMALE","3 - NON-INCAPACITATING","F0829C31-4653-4711-93A9-4F3056A54BA5","4 - DARK - LIGHTED ROADWAY","145007127","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","N/A","P - PEDESTRIAN","1 - CLEAR","45202",3,0.304,0.195556727239186,630022,39.0984969420206,-84.5099006047046,"Central Business District",273189
"60XX MONTGOMERY RD",39.181999,-84.428097,"51-60","N/A","N/A","02/26/2018 04:20:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"02/27/2018 07:15:00 PM +0000","MON","F - FEMALE","2 - POSSIBLE","EA49B7D2-8046-4621-8233-A5ED92DF6982","1 - DAYLIGHT","185002879","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45213",2,1.103,0.151468169875956,270059,39.1816975440107,-84.4285689839332,"Pleasant Ridge",202946
"33XX WARSAW AV",39.109427,-84.564767,"UNDER 18","EAST PRICE HILL","EAST PRICE HILL","07/17/2015 03:10:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"07/17/2015 03:15:00 PM +0000","FRI","F - FEMALE","2 - POSSIBLE","0F2A8E3C-4126-464D-A9D6-17D1A9E984EE","1 - DAYLIGHT","155009796","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","EAST PRICE HILL","P - PEDESTRIAN","1 - CLEAR","45205",2,1.103,0.0978479598581897,870027,39.1097485217221,-84.564121720212,"East Price Hill",273561
"72XX READING RD",39.194771,-84.459646,"61-70","N/A","N/A","06/29/2016 09:50:00 PM +0000","01 - NOT AN INTERSECTION","3 - PROPERTY DAMAGE ONLY (PDO)",3,"06/29/2016 09:59:00 PM +0000","WED","M - MALE","1 - NO INJURY / NONE REPORTED","F48C6F87-B985-4678-BC9C-FDD0BFE51E7D","4 - DARK - LIGHTED ROADWAY","165010146","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45237",1,10.082,0.139788273864681,410065,39.1952235108452,-84.4601979332664,"Roselawn",203265
"32XX BURNET AV",39.139643,-84.499919,"UNDER 18","CORRYVILLE","CORRYVILLE","01/26/2015 09:33:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"01/27/2015 05:57:01 PM +0000","MON","F - FEMALE","3 - NON-INCAPACITATING","9CD05471-85A8-440D-95E0-21AB99E3E072","4 - DARK - LIGHTED ROADWAY","155001154","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","CORRYVILLE","P - PEDESTRIAN","1 - CLEAR","45229",3,0.304,0.11759001077826,590040,39.1389942739627,-84.5008637530866,"Corryville",200172
"21XX HARRISON AV",39.134711,-84.568621,"UNDER 18","N/A","N/A","09/10/2018 06:42:00 AM +0000","01 - NOT AN INTERSECTION","1 - FATAL INJURY",1,"09/10/2018 06:42:00 AM +0000","MON","F - FEMALE","5 - FATAL","673EAF7E-AD48-4DE5-A4F0-9B44F836EE9B","4 - DARK - LIGHTED ROADWAY","185012736","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45214",5,0.046,0.11986330288888,890038,39.1344975408823,-84.568640146295,"South Fairmount",203599
"30XX CLIFTON",39.134737,-84.52062,"26-30","N/A","N/A","04/01/2014 07:16:00 AM +0000","03 - T-INTERSECTION","2 - INJURY",2,"04/01/2014 07:16:33 AM +0000","TUE","F - FEMALE","2 - POSSIBLE","FC28E0A5-B4E4-49FE-8316-919EA3F38452","1 - DAYLIGHT","145002497","6 - ANGLE","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45220",2,1.103,0.128444795498199,680038,39.1344993725419,-84.5211966698672,"CUF",273417
"44XX COLERAIN AV",39.167632,-84.554091,"41-50","NORTHSIDE","NORTHSIDE","12/04/2013 04:50:56 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"12/04/2013 04:55:00 PM +0000","WED","F - FEMALE","3 - NON-INCAPACITATING","5B38CAD8-FD97-4956-85F7-565FBD293D47","1 - DAYLIGHT","135012553","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","MT. AIRY","P - PEDESTRIAN","2 - CLOUDY","45223",3,0.304,0.110579028285323,830053,39.1682500572018,-84.5550848677598,"Mt. Airy",274620
"73XX READING RD",39.196845,-84.458563,"31-40","ROSELAWN","ROSELAWN","09/04/2017 03:08:00 AM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"09/04/2017 03:15:00 AM +0000","MON","M - MALE","4 - INCAPACITATING","AB30387D-1F36-4CAA-8208-F06E7C19BC58","4 - DARK - LIGHTED ROADWAY","175013301","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","ROSELAWN","P - PEDESTRIAN","1 - CLEAR","45237",4,0.141,0.175658003852127,400066,39.1974719417316,-84.4579387218486,"Roselawn",203265
"2XX W MITCHELL AV",39.165264,-84.512208,"OVER 70","N/A","N/A","07/15/2014 08:25:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"07/15/2014 08:27:00 PM +0000","TUE","M - MALE","2 - POSSIBLE","F64A3A00-4B68-47DD-9086-1A31230BCF76","1 - DAYLIGHT","145006116","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45232",2,1.103,0.111637223680599,640052,39.1659975687925,-84.5121598175462,"Winton Place",204406
"65XX HEDGE AV",39.188015,-84.405526,"31-40","N/A","N/A","12/17/2017 07:35:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"12/17/2017 07:55:00 PM +0000","SUN","F - FEMALE","3 - NON-INCAPACITATING","C445760A-048D-45C8-89A2-C17177D621ED","5 - DARK – ROADWAY NOT LIGHTED","175019216","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45213",3,0.304,0.181860177986654,170061,39.1861737695981,-84.4059768934221,"Kennedy Heights",201559
