ID,street,city,state,zipCode,lat,long,WalkScore,WalkScoreDesc,BikeScore,BikeScoreDesc,TransitScore,TransitScoreDesc
263,PADDISON RD, CINCINNATI,OH,45230,39.081467,-84.3675742,11,Car-Dependent,,,,
264,MAID MARIAN, CINCINNATI,OH,45230,39.0838413,-84.3676644,8,Car-Dependent,,,,
265,WHIPPORWILL DR, CINCINNATI,OH,45230,39.0612489,-84.3693289,1,Car-Dependent,,,,
266,MOORFIELD DR, CINCINNATI,OH,45230,39.0856092,-84.366835,6,Car-Dependent,,,,
267,TURPIN VIEW, CINCINNATI,OH,45244,39.1071981,-84.3629333,13,Car-Dependent,,,,
268,HUNTSMAN CT, CINCINNATI,OH,45230,39.0819793,-84.3647404,12,Car-Dependent,,,,
269,ROYALGREEN DR, CINCINNATI,OH,45244,39.102206,-84.364851,10,Car-Dependent,,,,
270,CEDAR KNOLLS, CINCINNATI,OH,45230,39.0623774,-84.3839582,0,Car-Dependent,,,,
271,COPPERGLOW CT, CINCINNATI,OH,45244,39.0984491,-84.3614547,5,Car-Dependent,,,,
272,MARTHA RD, CINCINNATI,OH,45230,39.0780811,-84.3646583,31,Car-Dependent,,,,
273,HUNTERSKNOLL LN, CINCINNATI,OH,45230,39.0600555,-84.3609429,10,Car-Dependent,,,,
274,WOODSEDGE DR, CINCINNATI,OH,45230,39.0573235,-84.3688192,0,Car-Dependent,,,,
275,OLD CHAPEL, CINCINNATI,OH,45244,39.0993673,-84.3607359,5,Car-Dependent,,,,
276,MARCAROL LN, CINCINNATI,OH,45230,39.0702326,-84.3634262,45,Car-Dependent,,,,
277,JEANNIE AVE, CINCINNATI,OH,45230,39.0693974,-84.3629333,26,Car-Dependent,,,,
278,BARIBILL PL, CINCINNATI,OH,45230,39.06774,-84.3630565,27,Car-Dependent,,,,
279,GOLDENGATE DR, CINCINNATI,OH,45244,39.0955934,-84.3602636,11,Car-Dependent,,,,
280,RAVENS RUN, CINCINNATI,OH,45244,39.1067515,-84.3595653,4,Car-Dependent,,,,
281,WOODRIDGE DR, CINCINNATI,OH,45230,39.0756172,-84.3616693,38,Car-Dependent,,,,
282,GRANTHAM WAY, CINCINNATI,OH,45230,39.0838592,-84.3591546,15,Car-Dependent,,,,
283,BLUECREST DR, CINCINNATI,OH,45230,39.0807796,-84.3585898,20,Car-Dependent,,,,
284,ANDERSON WOODS, CINCINNATI,OH,45244,39.1073111,-84.3522583,1,Car-Dependent,,,,
285,REGIMENT DR, CINCINNATI,OH,45244,39.0991447,-84.3573884,2,Car-Dependent,,,,
286,LAMPLITE CT, CINCINNATI,OH,45244,39.0944394,-84.3565258,7,Car-Dependent,,,,
287,SMOKEY WOODS, CINCINNATI,OH,45230,39.0584749,-84.361085,5,Car-Dependent,,,,
288,GAMMWELL DR, CINCINNATI,OH,45230,39.0876202,-84.3580866,13,Car-Dependent,,,,
289,LAWYER RD, CINCINNATI,OH,45244,39.104159,-84.352911,2,Car-Dependent,,,,
290,BLUE BOAR, CINCINNATI,OH,45230,39.0860003,-84.3556221,32,Car-Dependent,,,,
291,TICONDEROGA CT, CINCINNATI,OH,45230,39.0711753,-84.3543898,52,Somewhat Walkable,,,,
292,RIDGEPOINT DR, CINCINNATI,OH,45230,39.0666697,-84.3537504,34,Car-Dependent,,,,
293,CEDAR CREST, CINCINNATI,OH,45230,39.0647701,-84.3864627,2,Car-Dependent,,,,
294,WOODCROFT DR, CINCINNATI,OH,45230,39.0641032,-84.3579661,30,Car-Dependent,,,,
295,KENNEBEL LN, CINCINNATI,OH,45244,39.095163,-84.350194,3,Car-Dependent,,,,
296,GUNGADIN DR, CINCINNATI,OH,45230,39.0816138,-84.3554989,21,Car-Dependent,,,,
297,ETONCROSS CT, CINCINNATI,OH,45244,39.0978271,-84.3485976,4,Car-Dependent,,,,
298,INDIANCREEK RD, CINCINNATI,OH,45255,39.053567,-84.358261,0,Car-Dependent,,,,
299,WALLINGFORD DR, CINCINNATI,OH,45244,39.1023108,-84.3499122,2,Car-Dependent,,,,
300,AYERS RD, CINCINNATI,OH,45255,39.05148,-84.356512,0,Car-Dependent,,,,
301,JAGER CT, CINCINNATI,OH,45230,39.0669773,-84.3515121,35,Car-Dependent,,,,
302,KINGSTONHILL CT, CINCINNATI,OH,45255,39.0901655,-84.3495013,9,Car-Dependent,,,,
303,MOUNTFORT CT, CINCINNATI,OH,45244,39.1040686,-84.3476938,2,Car-Dependent,,,,
304,GINGER LN, CINCINNATI,OH,45244,39.093969,-84.34732,2,Car-Dependent,,,,
305,PICASSO CT, CINCINNATI,OH,45244,39.0972397,-84.3463072,4,Car-Dependent,,,,
306,HEATHERWOOD LN, CINCINNATI,OH,45244,39.1007771,-84.3442017,3,Car-Dependent,,,,
307,STATE RD, CINCINNATI,OH,45255,39.0842753,-84.3484876,24,Car-Dependent,,,,
308,TOWERVIEW LN, CINCINNATI,OH,45255,39.0888274,-84.3469954,3,Car-Dependent,,,,
309,DELAS COVE, CINCINNATI,OH,45244,39.091584,-84.345134,6,Car-Dependent,,,,
310,ATHENIA DR, CINCINNATI,OH,45244,39.0936672,-84.3430924,4,Car-Dependent,,,,
311,BRANNON DR, CINCINNATI,OH,45255,39.0804955,-84.3450098,39,Car-Dependent,,,,
312,HOLLISTON PL, CINCINNATI,OH,45255,39.0873915,-84.3449823,20,Car-Dependent,,,,
314,BURLINEHILLS CT, CINCINNATI,OH,45244,39.0991384,-84.3418195,4,Car-Dependent,,,,
315,HAMPTON PL, CINCINNATI,OH,45244,39.0962474,-84.341942,4,Car-Dependent,,,,
316,WATCH POINT, CINCINNATI,OH,45230,39.0657047,-84.3822749,6,Car-Dependent,,,,
317,FOXTRAIL LN, CINCINNATI,OH,45255,39.0607077,-84.3501997,2,Car-Dependent,,,,
318,FOREST RD, CINCINNATI,OH,45255,39.0664427,-84.3492343,41,Car-Dependent,,,,
319,COLDBROOK LN, CINCINNATI,OH,45255,39.0675215,-84.3442838,40,Car-Dependent,,,,
320,KIPP DR, CINCINNATI,OH,45255,39.06061,-84.3366724,6,Car-Dependent,,,,
321,ARLINGTON AVE, CINCINNATI,OH,45255,39.0737452,-84.3437908,69,Somewhat Walkable,,,,
322,STONEHILL DR, CINCINNATI,OH,45255,39.0863277,-84.3439551,21,Car-Dependent,,,,
323,HEATHERGLEN DR, CINCINNATI,OH,45255,39.0879723,-84.3393946,15,Car-Dependent,,,,
324,ANDERSON AVE, CINCINNATI,OH,45255,39.0757497,-84.3432978,5,Car-Dependent,,,,
325,12 OAKS, CINCINNATI,OH,45255,39.0616327,-84.3442961,7,Car-Dependent,,,,
326,INGRAMS RIDGE, CINCINNATI,OH,45244,39.0936049,-84.338881,7,Car-Dependent,,,,
327,OVERLOOK HILLS, CINCINNATI,OH,45244,39.1194762,-84.3351636,3,Car-Dependent,,,,
328,GLEN EDEN, CINCINNATI,OH,45244,39.1095972,-84.3404628,8,Car-Dependent,,,,
329,SOARING EAGLE, CINCINNATI,OH,45244,39.0931635,-84.3381414,4,Car-Dependent,,,,
330,ACKLEY RD, CINCINNATI,OH,45255,39.060642,-84.33545,4,Car-Dependent,,,,
331,HOPPER RD, CINCINNATI,OH,45255,39.0520526,-84.3390659,0,Car-Dependent,,,,
332,YMCA RD, CINCINNATI,OH,45244,39.142223,-84.334826,74,Very Walkable,42,Somewhat Bikeable,,
333,WOODSTONE DR, CINCINNATI,OH,45244,39.1042206,-84.3370212,2,Car-Dependent,,,,
334,CEDAR POINT, CINCINNATI,OH,45230,39.06637,-84.388226,1,Car-Dependent,,,,
335,EGLINGTON CT, CINCINNATI,OH,45255,39.0824682,-84.3371347,21,Car-Dependent,,,,
336,MEADOWCREEK DR, CINCINNATI,OH,45244,39.0917428,-84.3360252,8,Car-Dependent,,,,
337,WOODLYN DR, CINCINNATI,OH,45230,39.0607776,-84.3543843,30,Car-Dependent,,,,
338,WOODRUFF RD, CINCINNATI,OH,45255,39.060387,-84.3393946,7,Car-Dependent,,,,
339,STONELEIGH LN, CINCINNATI,OH,45255,39.0876273,-84.337299,16,Car-Dependent,,,,
340,LAVERTY LN, CINCINNATI,OH,45230,39.0650332,-84.3986959,5,Car-Dependent,,,,
341,KIMBEE DR, CINCINNATI,OH,45244,39.098182,-84.3316695,2,Car-Dependent,,,,
342,SUNDERLAND DR, CINCINNATI,OH,45255,39.0616474,-84.3411202,92,Walker's Paradise,53,Bikeable,,
343,EVENING WHISPER, CINCINNATI,OH,45244,39.0956219,-84.3319777,4,Car-Dependent,,,,
344,ASBURY HILLS, CINCINNATI,OH,45255,39.0619643,-84.3359431,3,Car-Dependent,,,,
345,BLACKTHORN DR, CINCINNATI,OH,45255,39.082353,-84.3340039,22,Car-Dependent,,,,
346,LANCELOT DR, CINCINNATI,OH,45244,39.0921862,-84.3330461,15,Car-Dependent,,,,
347,WITTS MILL, CINCINNATI,OH,45255,39.0701393,-84.3340391,32,Car-Dependent,,,,
348,STONEGATE DR, CINCINNATI,OH,45255,39.0779672,-84.3329845,44,Car-Dependent,,,,
349,INNSBROOK PL, CINCINNATI,OH,45244,39.1148613,-84.329286,6,Car-Dependent,,,,
350,BLAIRHOUSE DR, CINCINNATI,OH,45244,39.1021563,-84.3283408,3,Car-Dependent,,,,
351,EASTDALE DR, CINCINNATI,OH,45255,39.0608077,-84.3338474,5,Car-Dependent,,,,
352,CAPITOL DR, CINCINNATI,OH,45244,39.1055053,-84.3271137,4,Car-Dependent,,,,
353,PINETERRACE DR, CINCINNATI,OH,45255,39.0767037,-84.3294303,54,Somewhat Walkable,,,,
354,WITTS MEADOW, CINCINNATI,OH,45255,39.0684979,-84.3313579,4,Car-Dependent,,,,
355,BROADWELL RD, CINCINNATI,OH,45244,39.1399488,-84.3244366,7,Car-Dependent,,,,
356,WYCLIFFE DR, CINCINNATI,OH,45244,39.1131916,-84.3268203,30,Car-Dependent,,,,
357,THICKET LN, CINCINNATI,OH,45255,39.0847249,-84.330149,16,Car-Dependent,,,,
358,ASHGROVE DR, CINCINNATI,OH,45244,39.0901415,-84.3272723,25,Car-Dependent,,,,
359,LITTLE HARBOR, CINCINNATI,OH,45244,39.0954795,-84.3227927,9,Car-Dependent,,,,
360,CASTLE PINES, CINCINNATI,OH,45244,39.1161574,-84.3192533,3,Car-Dependent,,,,
361,EAGLESKNOLL CT, CINCINNATI,OH,45255,39.063903,-84.350975,21,Car-Dependent,,,,
362,SHAWNEE TRACE, CINCINNATI,OH,45255,39.0641617,-84.3469543,21,Car-Dependent,,,,
363,NORTHPORT DR, CINCINNATI,OH,45255,39.0779532,-84.3243826,41,Car-Dependent,,,,
364,KATIES CT, CINCINNATI,OH,45244,39.0954363,-84.3220677,9,Car-Dependent,,,,
365,CHERRY LN, CINCINNATI,OH,45255,39.0736009,-84.3241345,60,Somewhat Walkable,,,,
366,WOODSCENE CT, CINCINNATI,OH,45230,39.0628305,-84.3554989,25,Car-Dependent,,,,
367,JAKARO DR, CINCINNATI,OH,45255,39.0669151,-84.3276021,33,Car-Dependent,,,,
368,BENTON RIDGE, CINCINNATI,OH,45255,39.0676609,-84.3260975,35,Car-Dependent,,,,
369,PINE RUN, CINCINNATI,OH,45244,39.0973089,-84.3220529,7,Car-Dependent,,,,
370,SUMMITRIDGE DR, CINCINNATI,OH,45255,39.083715,-84.321369,26,Car-Dependent,,,,
371,SHENSTONE DR, CINCINNATI,OH,45255,39.0751358,-84.3212038,55,Somewhat Walkable,,,,
372,FARMSWORTH CT, CINCINNATI,OH,45255,39.0623216,-84.3491727,1,Car-Dependent,,,,
373,PINEWELL DR, CINCINNATI,OH,45255,39.0615532,-84.3274778,1,Car-Dependent,,,,
374,GREENLEAF DR, CINCINNATI,OH,45255,39.054892,-84.319328,3,Car-Dependent,,,,
375,DENALLEN DR, CINCINNATI,OH,45255,39.0843157,-84.3194741,21,Car-Dependent,,,,
376,KILKENNY DR, CINCINNATI,OH,45244,39.0900226,-84.3173262,15,Car-Dependent,,,,
377,BRANDONHILL CT, CINCINNATI,OH,45244,39.0917384,-84.3167973,16,Car-Dependent,,,,
378,NOTTINGWOOD DR, CINCINNATI,OH,45255,39.067912,-84.319649,36,Car-Dependent,,,,
379,IVY TRAILS, CINCINNATI,OH,45244,39.1050526,-84.3157958,5,Car-Dependent,,,,
380,PRILLA LN, CINCINNATI,OH,45255,39.0686104,-84.3189707,50,Somewhat Walkable,,,,
381,ST IVES, CINCINNATI,OH,45255,39.0485599,-84.3222995,6,Car-Dependent,,,,
382,SUNMONT DR, CINCINNATI,OH,45255,39.0698058,-84.316922,52,Somewhat Walkable,,,,
383,CORAN DR, CINCINNATI,OH,45255,39.075434,-84.3159286,55,Somewhat Walkable,,,,
384,LINDERWOOD LN, CINCINNATI,OH,45255,39.0772693,-84.314507,39,Car-Dependent,,,,
385,TORONTO CT, CINCINNATI,OH,45255,39.0755733,-84.3137957,55,Somewhat Walkable,,,,
386,GLENROSE LN, CINCINNATI,OH,45244,39.0992054,-84.311037,6,Car-Dependent,,,,
387,MANITOBA DR, CINCINNATI,OH,45255,39.0767847,-84.3128457,55,Somewhat Walkable,,,,
388,FORDHAM CT, CINCINNATI,OH,45255,39.0788449,-84.3135034,37,Car-Dependent,,,,
389,PASTORAL LN, CINCINNATI,OH,45244,39.1090394,-84.3081594,31,Car-Dependent,,,,
390,PAMELA RD, CINCINNATI,OH,45255,39.06333,-84.321581,2,Car-Dependent,,,,
391,NOTTINGHAM DR, CINCINNATI,OH,45255,39.063201,-84.318713,21,Car-Dependent,,,,
392,MARKLEY WOODS, CINCINNATI,OH,45230,39.0664038,-84.3547184,34,Car-Dependent,,,,
393,YARGER DR, CINCINNATI,OH,45230,39.0684977,-84.3947963,10,Car-Dependent,,,,
394,S WOODLYN, CINCINNATI,OH,45230,39.0653766,-84.3537898,34,Car-Dependent,,,,
395,DUXBURY CT, CINCINNATI,OH,45255,39.0642957,-84.3226793,26,Car-Dependent,,,,
396,KESWICK PL, CINCINNATI,OH,45230,39.0668163,-84.3706969,11,Car-Dependent,,,,
397,PHILLIPS RD, CINCINNATI,OH,45230,39.0703764,-84.3916764,16,Car-Dependent,,,,
398,ELLIOTT AVE, CINCINNATI,OH,45215,39.213087,-84.460048,35,Car-Dependent,,,,
399,DEXTER AVE, CINCINNATI,OH,45215,39.2194928,-84.4498076,68,Somewhat Walkable,,,,
400,MILL ST, CINCINNATI,OH,45215,39.217349,-84.45259,12,Car-Dependent,,,,
401,BLANCHE AVE, CINCINNATI,OH,45215,39.215696,-84.452933,37,Car-Dependent,,,,
402,GLENWOOD AVE, CINCINNATI,OH,45217,39.1557662,-84.504999,29,Car-Dependent,15,Somewhat Bikeable,,
403,EHRMAN AVE, CINCINNATI,OH,45220,39.1496476,-84.5058406,34,Car-Dependent,16,Somewhat Bikeable,,
404,GLENRIDGE PL, CINCINNATI,OH,45217,39.1545389,-84.5030259,31,Car-Dependent,16,Somewhat Bikeable,,
405,FOREST AVE, CINCINNATI,OH,45220,39.14925,-84.510518,0,Car-Dependent,,,,
406,CLINTON SPRINGS, CINCINNATI,OH,45217,39.1579899,-84.505808,49,Car-Dependent,27,Somewhat Bikeable,44,Some Transit
407,SHIRLEY DR, CINCINNATI,OH,45217,39.1538829,-84.5054433,36,Car-Dependent,16,Somewhat Bikeable,,
408,ERKENBRECHER AVE, CINCINNATI,OH,45220,39.1421011,-84.5082703,62,Somewhat Walkable,43,Somewhat Bikeable,,
409,TOWER ST, CINCINNATI,OH,45220,39.146317,-84.512394,61,Somewhat Walkable,31,Somewhat Bikeable,46,Some Transit
411,BAXTER AVE, CINCINNATI,OH,45220,39.1500736,-84.5037224,32,Car-Dependent,20,Somewhat Bikeable,,
413,WUEST ST, CINCINNATI,OH,45217,39.162541,-84.505027,68,Somewhat Walkable,45,Somewhat Bikeable,,
414,LANDON CT, CINCINNATI,OH,45229,39.141472,-84.499553,42,Car-Dependent,,,,
415,GLEN ESTE, CINCINNATI,OH,45217,39.1548805,-84.5042551,3,Car-Dependent,15,Somewhat Bikeable,44,Some Transit
416,VERNON PL, CINCINNATI,OH,45219,39.1336914,-84.4992562,74,Very Walkable,52,Bikeable,,
417,BURNET AVE, CINCINNATI,OH,45219,39.133904,-84.500745,73,Very Walkable,44,Somewhat Bikeable,,
418,READING RD, CINCINNATI,OH,45206,39.1336107,-84.4966742,63,Somewhat Walkable,49,Somewhat Bikeable,,
419,NORTHERN AVE, CINCINNATI,OH,45229,39.1436856,-84.5023293,61,Somewhat Walkable,35,Somewhat Bikeable,,
420,SAVOY PL, CINCINNATI,OH,45229,39.135373,-84.495489,71,Very Walkable,52,Bikeable,,
421,BORRMAN AVE, CINCINNATI,OH,45229,39.1356754,-84.4947554,71,Very Walkable,52,Bikeable,,
422,VAN BUREN, CINCINNATI,OH,45229,39.136517,-84.494283,67,Somewhat Walkable,51,Bikeable,54,Good Transit
423,HARVEY AVE, CINCINNATI,OH,45229,39.1393912,-84.4980679,70,Somewhat Walkable,47,Somewhat Bikeable,,
424,FREDONIA AVE, CINCINNATI,OH,45229,39.138937,-84.490886,57,Somewhat Walkable,46,Somewhat Bikeable,52,Good Transit
425,DREXEL PL, CINCINNATI,OH,45229,39.1402676,-84.4898001,47,Car-Dependent,44,Somewhat Bikeable,,
426,ROCKDALE AVE, CINCINNATI,OH,45229,39.1454847,-84.5011021,58,Somewhat Walkable,38,Somewhat Bikeable,,
428,HEARNE AVE, CINCINNATI,OH,45229,39.142642,-84.501278,66,Somewhat Walkable,43,Somewhat Bikeable,,
429,LARONA AVE, CINCINNATI,OH,45229,39.144361,-84.504555,61,Somewhat Walkable,35,Somewhat Bikeable,,
430,HALLWOOD PL, CINCINNATI,OH,45229,39.1408521,-84.4963878,67,Somewhat Walkable,32,Somewhat Bikeable,,
431,HARTFORD ST, CINCINNATI,OH,45229,39.1416178,-84.4898867,59,Somewhat Walkable,46,Somewhat Bikeable,52,Good Transit
433,RUTHER AVE, CINCINNATI,OH,45220,39.1442781,-84.5122767,71,Very Walkable,39,Somewhat Bikeable,49,Some Transit
434,VINE ST, CINCINNATI,OH,45220,39.1440348,-84.5106055,64,Somewhat Walkable,40,Somewhat Bikeable,,
435,BELDARE AVE, CINCINNATI,OH,45220,39.1455146,-84.5115763,56,Somewhat Walkable,31,Somewhat Bikeable,,
436,MAGILL AVE, CINCINNATI,OH,45229,39.145306,-84.484374,53,Somewhat Walkable,44,Somewhat Bikeable,5,Good Transit
437,IRVING ST, CINCINNATI,OH,45220,39.147699,-84.50765,39,Car-Dependent,21,Somewhat Bikeable,,
438,PURDUE ST, CINCINNATI,OH,45220,39.1475146,-84.5068261,45,Car-Dependent,27,Somewhat Bikeable,,
439,VAN ANTWERP, CINCINNATI,OH,45229,39.146569,-84.493432,53,Somewhat Walkable,44,Somewhat Bikeable,48,Some Transit
440,HAVEN ST, CINCINNATI,OH,45220,39.147461,-84.505045,38,Car-Dependent,22,Somewhat Bikeable,,
441,LOSSING ST, CINCINNATI,OH,45220,39.1498033,-84.5091716,33,Car-Dependent,21,Somewhat Bikeable,,
442,WILSON AVE, CINCINNATI,OH,45229,39.1473757,-84.5023703,65,Somewhat Walkable,41,Somewhat Bikeable,,
443,GLENWOOD PL, CINCINNATI,OH,45229,39.146548,-84.4856914,51,Somewhat Walkable,46,Somewhat Bikeable,,
444,EDEN AVE, CINCINNATI,OH,45229,39.1476266,-84.5033946,43,Car-Dependent,27,Somewhat Bikeable,,
445,ALASKA AVE, CINCINNATI,OH,45229,39.1474952,-84.4993176,49,Car-Dependent,30,Somewhat Bikeable,,
446,BOGART AVE, CINCINNATI,OH,45229,39.1472184,-84.4922033,42,Car-Dependent,43,Somewhat Bikeable,,
447,DICK ST, CINCINNATI,OH,45220,39.148348,-84.505813,38,Car-Dependent,22,Somewhat Bikeable,,
448,WASHINGTON AVE, CINCINNATI,OH,45229,39.148082,-84.494404,71,Very Walkable,,,,
449,EATON LN, CINCINNATI,OH,45229,39.151272,-84.4910915,33,Car-Dependent,34,Somewhat Bikeable,,
450,ALTER PL, CINCINNATI,OH,45229,39.1506822,-84.4891341,40,Car-Dependent,42,Somewhat Bikeable,,
451,CANYON DR, CINCINNATI,OH,45217,39.152204,-84.5012025,23,Car-Dependent,14,Somewhat Bikeable,,
452,FOREST PARK, CINCINNATI,OH,45229,39.1506782,-84.4996866,38,Car-Dependent,25,Somewhat Bikeable,45,Some Transit
453,BONFIELD DR, CINCINNATI,OH,45220,39.1504479,-84.5030669,38,Car-Dependent,22,Somewhat Bikeable,,
454,ALASKA CT, CINCINNATI,OH,45229,39.1507911,-84.4965927,44,Car-Dependent,28,Somewhat Bikeable,,
456,DUNKIRK ST, CINCINNATI,OH,45220,39.152658,-84.505517,18,Car-Dependent,11,Somewhat Bikeable,,
457,WALLS ST, CINCINNATI,OH,45217,39.1542505,-84.5057198,36,Car-Dependent,16,Somewhat Bikeable,,
458,SPRING HOUSE, CINCINNATI,OH,45217,39.1557275,-84.5007313,12,Car-Dependent,16,Somewhat Bikeable,44,Some Transit
459,EDGE HILL, CINCINNATI,OH,45229,39.153874,-84.492367,23,Car-Dependent,28,Somewhat Bikeable,43,Some Transit
460,KESSLER AVE, CINCINNATI,OH,45217,39.162361,-84.506807,59,Somewhat Walkable,39,Somewhat Bikeable,,
461,MAPLE AVE, CINCINNATI,OH,45229,39.1424484,-84.4979749,39,Car-Dependent,,,,
462,W MITCHELL, CINCINNATI,OH,45217,39.160089,-84.505342,62,Somewhat Walkable,39,Somewhat Bikeable,43,Some Transit
463,CAMDEN AVE, CINCINNATI,OH,45229,39.154195,-84.498747,34,Car-Dependent,29,Somewhat Bikeable,,
464,HICKORY ST, CINCINNATI,OH,45229,39.1437639,-84.4974428,67,Somewhat Walkable,46,Somewhat Bikeable,,
465,HICKMAN AVE, CINCINNATI,OH,45229,39.137331,-84.497778,73,Very Walkable,50,Somewhat Bikeable,,
467,HALE AVE, CINCINNATI,OH,45229,39.1405781,-84.4970229,67,Somewhat Walkable,32,Somewhat Bikeable,,
468,BLAIR AVE, CINCINNATI,OH,45229,39.1406477,-84.486923,47,Car-Dependent,42,Somewhat Bikeable,,
469,RIDGEWAY AVE, CINCINNATI,OH,45229,39.1381385,-84.4972893,38,Car-Dependent,39,Somewhat Bikeable,,
470,CARPLIN PL, CINCINNATI,OH,45229,39.1387734,-84.4961419,67,Somewhat Walkable,47,Somewhat Bikeable,,
471,PROSPECT PL, CINCINNATI,OH,45229,39.143441,-84.49541,70,Somewhat Walkable,44,Somewhat Bikeable,,
472,GHOLSON AVE, CINCINNATI,OH,45229,39.1496902,-84.4943181,42,Car-Dependent,40,Somewhat Bikeable,,
473,LINCOLN AVE, CINCINNATI,OH,45206,39.1330389,-84.495356,86,Very Walkable,41,Somewhat Bikeable,,
474,MELISH PL, CINCINNATI,OH,45206,39.134322,-84.4942559,77,Very Walkable,50,Bikeable,56,Good Transit
475,N FRED, CINCINNATI,OH,45229,39.153914,-84.491615,23,Car-Dependent,28,Somewhat Bikeable,43,Some Transit
476,GREENWOOD AVE, CINCINNATI,OH,45229,39.152912,-84.490321,31,Car-Dependent,33,Somewhat Bikeable,,
477,S FRED, CINCINNATI,OH,45229,39.1515159,-84.4899843,33,Car-Dependent,34,Somewhat Bikeable,46,Some Transit
478,WHITTIER ST, CINCINNATI,OH,45229,39.137292,-84.494341,67,Somewhat Walkable,51,Bikeable,,
479,WEHRMAN AVE, CINCINNATI,OH,45229,39.136303,-84.492595,58,Somewhat Walkable,46,Somewhat Bikeable,53,Good Transit
481,CLEVELAND AVE, CINCINNATI,OH,45229,39.141909,-84.4915,66,Somewhat Walkable,,,,
482,HUTCHINS AVE, CINCINNATI,OH,45229,39.145365,-84.489526,54,Somewhat Walkable,48,Somewhat Bikeable,,
483,WINDHAM AVE, CINCINNATI,OH,45229,39.143074,-84.490561,60,Somewhat Walkable,48,Somewhat Bikeable,,
484,LEXINGTON AVE, CINCINNATI,OH,45229,39.145731,-84.488624,54,Somewhat Walkable,48,Somewhat Bikeable,,
485,MELBOURNE ST, CINCINNATI,OH,45229,39.1384811,-84.4886232,42,Car-Dependent,41,Somewhat Bikeable,52,Good Transit
486,GOSS RD, CINCINNATI,OH,45229,39.1463817,-84.483888,45,Car-Dependent,37,Somewhat Bikeable,,
487,BURTON AVE, CINCINNATI,OH,45229,39.1496315,-84.4832436,42,Car-Dependent,43,Somewhat Bikeable,46,Some Transit
488,PARK DR, BLUE ASH,OH, ,39.2714653,-84.3705652,49,Car-Dependent,,,,
489,KENWOOD RD, CINCINNATI,OH,45242,39.2417919,-84.376264,37,Car-Dependent,,,,
490,ZIG ZAG, CINCINNATI,OH,45242,39.244469,-84.368317,14,Car-Dependent,,,,
491,CROSIER LN, CINCINNATI,OH,45242,39.247016,-84.369103,12,Car-Dependent,,,,
492,ALLIANCE RD, CINCINNATI,OH,45242,39.2439534,-84.3828689,27,Car-Dependent,,,,
493,RYANS WAY, CINCINNATI,OH,45241,39.272022,-84.387562,26,Car-Dependent,,,,
494,KERRIANNA DR, CINCINNATI,OH,45242,39.245121,-84.367574,11,Car-Dependent,,,,
495,RACHEL ANNE, CINCINNATI,OH,45241,39.272982,-84.386838,21,Car-Dependent,,,,
496,HICKORY POINT, CINCINNATI,OH,45242,39.250955,-84.3714059,27,Car-Dependent,,,,
497,FALLSINGTON CT, CINCINNATI,OH,45242,39.257028,-84.360726,12,Car-Dependent,,,,
498,INDECO DR, CINCINNATI,OH,45241,39.261021,-84.388299,15,Car-Dependent,,,,
499,WENGATE LN, CINCINNATI,OH,45241,39.261884,-84.389667,16,Car-Dependent,,,,
500,ALLENHURST BLVD, CINCINNATI,OH,45241,39.26567,-84.387772,8,Car-Dependent,,,,
501,FALLING BROOK, CINCINNATI,OH,45241,39.239206,-84.402877,16,Car-Dependent,,,,
502,WOODLANDS WAY, CINCINNATI,OH,45241,39.266758,-84.385614,17,Car-Dependent,,,,
503,CORINE AVE, CINCINNATI,OH,45242,39.265466,-84.369522,35,Car-Dependent,,,,
504,SYCAMORE GROVE, CINCINNATI,OH,45241,39.2681905,-84.3877354,17,Car-Dependent,,,,
505,OAK AVE, CINCINNATI,OH,45242,39.265422,-84.366891,72,Very Walkable,,,,
506,MARGARETTA AVE, CINCINNATI,OH,45242,39.265301,-84.365293,46,Car-Dependent,15,Somewhat Bikeable,,
507,DEERFIELD RD, CINCINNATI,OH,45242,39.2639415,-84.3614516,26,Car-Dependent,,,,
508,CENTENNIAL AVE, CINCINNATI,OH,45242,39.2660229,-84.367856,42,Car-Dependent,,,,
509,WOOD AVE, CINCINNATI,OH,45242,39.266883,-84.370845,45,Car-Dependent,,,,
510,JARDIN PL, CINCINNATI,OH,45241,39.267824,-84.3833,35,Car-Dependent,,,,
511,LABELLE AVE, CINCINNATI,OH,45242,39.266637,-84.363163,24,Car-Dependent,,,,
512,LEBANON AVE, CINCINNATI,OH,45242,39.267634,-84.369739,45,Car-Dependent,,,,
513,CORNELL RD, CINCINNATI,OH,45241,39.270574,-84.371522,19,Car-Dependent,,,,
514,CORNELL PARK, BLUE ASH,OH,45242,39.2726594,-84.3698603,44,Car-Dependent,,,,
515,CORNELL WOODS, CINCINNATI,OH,45241,39.272871,-84.381546,32,Car-Dependent,,,,
516,FOREMARK DR, CINCINNATI,OH,45241,39.273184,-84.384203,26,Car-Dependent,,,,
517,WILLIAMSON RD, CINCINNATI,OH,45241,39.2743759,-84.379017,27,Car-Dependent,,,,
518,TRAILBRIDGE DR, CINCINNATI,OH,45241,39.24644,-84.403296,10,Car-Dependent,,,,
519,CARPENTERS RIDGE, CINCINNATI,OH,45241,39.241461,-84.405879,1,Car-Dependent,,,,
520,FALLEN BRANCH, CINCINNATI,OH,45241,39.240769,-84.403584,13,Car-Dependent,,,,
